number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
259237,closed,add backticks vs single quotes around task labels for result messages,meganrogge,"addresses #259234 in main

Accepted a Copilot PR for this and didn't review it thoroughly enough 🫠 ",2025-08-01 16:22:15+00:00,2025-09-15T23:24:59Z,2025-08-01T16:34:21Z,True,0,0,1,7,7,3,0,2025-08-01 16:34:21+00:00,69,99,False,False,False,False,False,False,3,0,0,14,7,7,1,1,,,,vscode
259231,closed,Use platform agnostic URI comparison for task resolution,meganrogge,"fixes https://github.com/microsoft/vscode/issues/259213
fixes #258720
fixes #258723
",2025-08-01 15:51:08+00:00,2025-09-15T23:24:59Z,2025-08-01T19:33:30Z,True,0,2,5,2,3,1,2,2025-08-01 19:33:31+00:00,56,84,False,True,False,False,False,False,1,0,0,21,10,11,1,5,,,,vscode
259230,closed,Use platform agnostic URI comparison for task resolution,meganrogge,"addresses #259213 in main

I learned from @Tyriar that `path` always uses `/`",2025-08-01 15:47:46+00:00,2025-09-15T23:24:59Z,2025-08-01T16:33:11Z,True,0,0,1,1,3,1,0,2025-08-01 16:33:11+00:00,56,77,False,False,False,False,False,False,1,0,0,4,1,3,1,1,,,,vscode
259228,closed,Fix /.*/ auto approve case,Tyriar,"Fixes #258996
",2025-08-01 15:45:44+00:00,2025-09-15T23:24:59Z,2025-08-01T18:17:23Z,True,0,0,1,13,0,2,0,2025-08-01 18:17:23+00:00,26,14,False,True,False,False,False,False,2,0,0,13,13,0,1,1,,,,vscode
259224,closed,Fix /.*/ auto approve case,Tyriar,"Fixes #258996

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 15:37:08+00:00,2025-09-15T23:24:59Z,2025-08-01T16:04:02Z,True,0,0,1,13,0,2,0,2025-08-01 16:04:02+00:00,26,359,False,True,False,False,False,False,2,0,0,13,13,0,1,1,,,,vscode
259217,closed,wait for extension activation in getChatSessionContributions(),joshspicer,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
closes https://github.com/microsoft/vscode/issues/259125",2025-08-01 14:26:50+00:00,2025-09-15T23:24:59Z,,False,1,0,1,16,12,5,1,2025-08-01 23:15:00+00:00,62,400,False,False,False,False,False,False,5,1,42,28,16,12,1,1,1.0,1.0,2025-08-01T23:14:58Z,vscode
259216,closed,Require the approve property,Tyriar,"Fixes #259212

<img width=""978"" height=""324"" alt=""image"" src=""https://github.com/user-attachments/assets/edf51b27-728e-43ce-be99-c6ba2d1aed07"" />


<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 13:57:40+00:00,2025-09-15T23:24:59Z,2025-08-01T16:21:24Z,True,0,0,1,2,1,1,0,2025-08-01 16:21:24+00:00,28,492,False,True,False,False,False,False,1,0,0,3,2,1,1,1,,,,vscode
259211,closed,Fix escaping in .ps1 example,Tyriar,"Fixes #259210

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 13:45:33+00:00,2025-09-15T23:24:59Z,2025-08-01T15:53:22Z,True,0,0,1,1,1,1,0,2025-08-01 15:53:22+00:00,28,359,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
259192,closed,Adding cancelable async iterable producer,aiday-mar,,2025-08-01 11:14:17+00:00,2025-09-18T23:25:32Z,2025-08-04T08:47:38Z,True,0,0,2,18,17,2,0,2025-08-04 08:47:38+00:00,41,0,False,False,False,False,False,False,2,0,0,35,18,17,1,2,,,,vscode
259180,closed,decreasing font size to 12px for insertions and deletions,aiday-mar,fixes https://github.com/microsoft/vscode/issues/258491,2025-08-01 09:27:35+00:00,2025-09-15T23:24:59Z,2025-08-01T13:11:50Z,True,0,0,1,1,0,1,0,2025-08-01 13:11:50+00:00,57,55,False,True,False,False,False,False,1,0,0,1,1,0,1,1,,,,vscode
259178,closed,Adding workbench hover to the `View All File Changes` button and making it focusable,aiday-mar,fixes https://github.com/microsoft/vscode/issues/258530,2025-08-01 09:16:15+00:00,2025-08-18T15:44:37Z,2025-08-18T15:44:36Z,True,2,4,2,8,0,1,6,2025-08-18 15:44:36+00:00,84,55,False,True,False,False,False,False,1,2,202,10,9,1,1,2,2.0,2.0,2025-08-18T13:24:16Z,vscode
259177,closed,adding hover feedback on the changes summary list items,aiday-mar,fixes https://github.com/microsoft/vscode/issues/258612,2025-08-01 09:00:33+00:00,2025-09-15T23:24:59Z,2025-08-01T13:12:40Z,True,0,0,1,5,1,1,0,2025-08-01 13:12:40+00:00,55,55,False,True,False,False,False,False,1,0,0,6,5,1,1,1,,,,vscode
259171,closed,Also considering notebook edit groups,aiday-mar,fixes https://github.com/microsoft/vscode/issues/258676,2025-08-01 08:22:11+00:00,2025-09-15T23:24:59Z,2025-08-01T13:12:10Z,True,0,0,1,1,1,1,0,2025-08-01 13:12:10+00:00,37,55,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
259166,closed,using a markdown description and linkifying `editor.editContext`,aiday-mar,"fixes https://github.com/microsoft/vscode/issues/258630
fixes https://github.com/microsoft/vscode/issues/258661
",2025-08-01 07:49:29+00:00,2025-09-15T23:24:59Z,2025-08-01T13:12:24Z,True,0,0,1,1,1,1,0,2025-08-01 13:12:25+00:00,64,112,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
259141,closed,use URI equals to compare paths,meganrogge,"fix #259014

Debugging with @DonJayamanne (bc away from my windows machine) confirmed this suspected fix works

<img width=""590"" height=""273"" alt=""Screenshot 2025-07-31 at 10 22 39 PM"" src=""https://github.com/user-attachments/assets/bdda402a-e396-419e-bd19-2abb94f9e5d3"" />
<img width=""411"" height=""203"" alt=""Screenshot 2025-07-31 at 10 22 13 PM"" src=""https://github.com/user-attachments/assets/5fcba7f8-52e8-4043-9a5e-09a990650b42"" />
",2025-08-01 02:33:52+00:00,2025-09-15T23:24:59Z,2025-08-01T02:48:54Z,True,0,0,1,3,1,1,0,2025-08-01 02:48:54+00:00,31,436,False,True,False,False,False,False,1,0,0,4,3,1,1,1,,,,vscode
259139,closed,fix typo,claneo,"There is an extra closing curly brace, causing the extension to fail to be activated correctly.

https://github.com/microsoft/vscode/blob/9df0b59e5ca6306647e032c091d760ab54bfa344/src/vs/workbench/contrib/chat/common/languageModels.ts#L435",2025-08-01 02:26:54+00:00,2025-09-15T23:24:59Z,,False,0,0,1,1,1,1,0,2025-08-01 14:55:16+00:00,8,238,False,True,False,False,False,False,1,0,0,2,1,1,1,1,,,,vscode
259128,closed,Missing colors,osortega,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 02:01:59+00:00,2025-09-15T23:24:59Z,2025-08-01T02:15:12Z,True,0,0,1,7,5,1,0,2025-08-01 02:15:12+00:00,14,344,False,False,False,False,False,False,1,0,0,12,7,5,1,1,,,,vscode
259126,closed,wait for extension activation in getChatSessionContributions(),joshspicer,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

ref https://github.com/microsoft/vscode/issues/259125

Fixes reloading a window with an open chat session editor",2025-08-01 01:45:51+00:00,2025-09-15T23:25:00Z,2025-08-01T04:58:48Z,True,1,0,2,16,12,5,1,2025-08-01 04:58:48+00:00,62,457,False,True,False,False,False,False,5,1,76,32,18,14,1,2,1.0,1.0,2025-08-04T19:33:53Z,vscode
259124,closed,fix get task uri comparison for windows,meganrogge,addresses #259014 in main,2025-08-01 01:45:06+00:00,2025-09-15T23:25:00Z,2025-08-01T02:27:22Z,True,0,3,1,3,1,1,3,2025-08-01 02:27:23+00:00,39,25,False,True,False,False,False,False,1,0,0,4,3,1,1,1,,,,vscode
259115,closed,VS Code version bump,osortega,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 00:59:43+00:00,2025-09-15T23:25:00Z,2025-08-01T01:20:28Z,True,0,0,1,3,3,2,0,2025-08-01 01:20:28+00:00,20,344,False,False,False,False,False,False,2,0,0,6,3,3,1,1,,,,vscode
259114,closed,Missing colors (#259113),osortega,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 00:57:57+00:00,2025-09-15T23:25:00Z,,False,0,0,3,10,8,3,0,2025-08-01 01:58:32+00:00,24,344,False,False,False,False,False,False,3,0,0,24,13,11,1,3,,,,vscode
259113,closed,Missing colors,osortega,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-08-01 00:44:52+00:00,2025-09-15T23:25:00Z,2025-08-01T00:56:40Z,True,0,0,1,7,5,1,0,2025-08-01 00:56:40+00:00,14,344,False,False,False,False,False,False,1,0,0,12,7,5,1,1,,,,vscode
259108,closed,Set title for contributed chat session,joshspicer,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

closes https://github.com/microsoft/vscode/issues/258596
ref https://github.com/microsoft/vscode/issues/259038

<img width=""1010"" height=""291"" alt=""image"" src=""https://github.com/user-attachments/assets/f8abcee3-1f3e-4531-8467-930856010cb1"" />

",2025-07-31 23:33:11+00:00,2025-09-15T23:25:00Z,2025-08-01T00:08:55Z,True,0,5,4,22,2,3,5,2025-08-01 00:08:55+00:00,38,590,False,False,False,False,False,False,3,0,0,52,36,16,1,4,,,,vscode
259106,closed,Handle worktree errors ,nguyenchristy,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes https://github.com/microsoft/vscode/issues/258557#issuecomment-3141405362 and https://github.com/microsoft/vscode/issues/258619#event-18927122262",2025-07-31 23:26:41+00:00,2025-09-15T23:25:00Z,2025-07-31T23:38:57Z,True,0,0,3,2,0,1,0,2025-07-31 23:38:57+00:00,23,496,False,True,False,False,False,False,1,0,0,6,4,2,1,3,,,,vscode
259103,closed,only make issue reporter link for slow renderer times,amunger,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

related to https://github.com/microsoft/vscode/issues/250783
",2025-07-31 23:12:30+00:00,2025-09-15T23:25:00Z,2025-08-01T16:21:06Z,True,0,0,1,7,2,1,0,2025-08-01 16:21:06+00:00,53,406,False,False,False,False,False,False,1,0,0,9,7,2,1,1,,,,vscode
259089,closed,Important fix for resource validation in MCP,TylerLeonhardt,"In this example:

MCP url: https://foo.com/mcp
WWW-Auth resource_metadata: https://foo.com/laugh/in/the/face/of/conventions.json
PRM: https://foo.com/laugh/in/the/face/of/conventions.json
PRM resource property: https://foo.com/mcp

I use to do:
a URL derived from ""WWW-Auth resource_metadata"" (which is actually just PRM) is compared to ""PRM resource property""

but instead it should be:

""MCP url"" compared to ""PRM resource property""

Which is what this PR addresses

ref https://datatracker.ietf.org/doc/html/rfc9728#section-3.3

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",2025-07-31 21:31:11+00:00,2025-09-14T23:24:46Z,2025-07-31T23:01:57Z,True,0,0,1,7,141,3,0,2025-07-31 23:01:57+00:00,44,876,False,True,False,True,False,False,3,0,0,148,7,141,1,1,,,,vscode
259085,closed,fix #259057,joshspicer,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
closes https://github.com/microsoft/vscode/issues/259057
Temporary fix until we have API to initiate new sessions from the chat participant",2025-07-31 21:25:51+00:00,2025-09-14T23:24:46Z,2025-07-31T22:24:05Z,True,0,2,2,15,1,1,2,2025-07-31 22:24:05+00:00,11,483,False,True,False,False,False,False,1,0,0,24,19,5,1,2,,,,vscode
259082,closed,tweak create and run task description,meganrogge,fix #258698,2025-07-31 21:04:39+00:00,2025-09-14T23:24:46Z,2025-07-31T22:01:52Z,True,0,0,2,1,1,1,0,2025-07-31 22:01:52+00:00,37,11,False,True,False,False,False,False,1,0,0,4,2,2,1,2,,,,vscode
259081,closed,Allow the canonical package name and version to be sent back from the install flow,joelverhagen,"Related to https://github.com/microsoft/vscode-copilot-chat/pull/420.

If available, the package `name` and `version` will be used to improve the UI asking the user to consent installation. For example, if the user typed `nuget.mcp.server` for installing a NuGet MCP server, it will show `Install NuGet.Mcp.Server@0.1.2-preview from microsoft, NuGet?`.",2025-07-31 21:01:02+00:00,2025-09-15T23:25:00Z,2025-08-01T16:21:46Z,True,0,0,1,8,2,1,0,2025-08-01 16:21:46+00:00,82,352,False,False,False,False,True,False,1,0,0,10,8,2,1,1,,,,vscode
259068,closed,log defaultAccount flags extracted from token,joshspicer,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Helpful to debug policy-related issues
",2025-07-31 18:41:27+00:00,2025-09-14T23:24:46Z,2025-07-31T18:53:40Z,True,0,0,1,1,0,1,0,2025-07-31 18:53:40+00:00,45,384,False,True,False,False,False,False,1,0,0,1,1,0,1,1,,,,vscode
