pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
264337,move config check while reading policies,closed,True,2025-09-01 13:55:17,2025-09-01 14:07:14,2025-09-01 14:07:15,sandy081,0.0,4,11,2,1,0,0,1.0,2.0,15,,0.00829861111111111,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,40,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,4,11,5.0,6.0,2.0,0.0,0.0,2,15,2.0,0.0,1.0,6,0
264342,remove unused code,closed,True,2025-09-01 14:13:03,2025-09-01 14:27:36,2025-09-01 14:27:37,sandy081,0.0,2,186,5,1,0,0,1.0,4.0,188,,0.01010416666666667,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,18,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,2,186,7.0,17.0,11.0,0.0,1.0,5,188,4.0,0.0,1.0,3,0
264343,debt - try to not cover the entire `renderBody` in try/catch,closed,True,2025-09-01 14:18:20,2025-09-01 15:11:26,2025-09-01 15:11:27,bpasero,0.0,42,47,1,1,0,0,1.0,1.0,89,,0.036875,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,60,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,42,47,7.0,7.0,1.0,0.0,0.0,1,89,1.0,0.0,1.0,11,49
264344,support mcp gallery service url in product,closed,True,2025-09-01 14:20:56,2025-09-01 14:41:16,2025-09-01 14:41:17,sandy081,0.0,9,2,2,1,0,0,1.0,2.0,11,,0.01412037037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,9,2,5.0,4.0,3.0,0.0,0.0,2,11,2.0,0.0,1.0,7,0
264345,Upgrade to @vscode/proxy-agent 0.33.0,closed,True,2025-09-01 14:21:21,2025-09-01 17:26:00,2025-09-01 17:26:01,chrmarti,0.0,10,10,4,1,0,0,1.0,2.0,20,,0.1282291666666667,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,4.0,37,49,True,0.0,,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,10,10,10.0,10.0,6.0,0.0,0.0,4,20,4.0,0.0,0.0,4,1
264352,Fix mac select box styling,closed,True,2025-09-01 15:21:30,2025-09-01 15:38:37,2025-09-01 15:38:38,mrleemurray,0.0,2,1,1,1,0,0,1.0,1.0,3,,0.01188657407407407,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,26,113,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,True,False,False,1.0,,,2,1,2.0,2.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,5,19
264355,Fix vertical alignment of icon label in search results,closed,True,2025-09-01 15:35:36,2025-09-01 15:47:10,2025-09-01 15:47:10,mrleemurray,0.0,1,2,1,1,0,0,1.0,1.0,3,,0.008032407407407408,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,54,98,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,True,False,False,1.0,,,1,2,2.0,2.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,9,15
264364,update milestone,closed,True,2025-09-01 16:20:04,2025-09-01 16:53:26,2025-09-01 16:53:27,sandy081,0.0,3,3,3,1,0,0,1.0,1.0,6,,0.0231712962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,16,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,3,6.0,6.0,3.0,0.0,0.0,3,6,3.0,0.0,1.0,2,0
264369,tools: fix double auto-approval message shown for terminal calls,closed,True,2025-09-01 16:53:28,2025-09-01 17:08:48,2025-09-01 18:34:16,connor4312,0.0,15,6,2,2,0,0,2.0,2.0,375,,0.01064814814814815,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,64,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,15,6,6.0,5.0,3.0,0.0,0.0,2,375,2.0,0.0,0.0,9,49
264377,Adjust dropdown positioning in settings editor to prevent distance from controls,open,False,2025-09-01 17:45:47,,2025-09-06 17:05:35,codekalinga,0.0,3,1,1,3,2,0,1.0,1.0,5819,2025-09-02 18:55:25,,1.048356481481481,,,,2.0,0.0,,0.0,0.0,80,657,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,1,3.0,2.0,1.0,0.0,0.0,1,5819,1.0,0.0,0.0,11,88
264386,update todo list validation and add warnings for size and bulk updates,closed,True,2025-09-01 19:05:47,2025-09-01 19:17:30,2025-09-01 19:17:31,bhavyaus,0.0,39,3,2,1,0,0,1.0,2.0,42,,0.008136574074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,70,56,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,39,3,8.0,5.0,5.0,0.0,0.0,2,42,2.0,0.0,1.0,12,1
264394,Fix spacing in repository description,open,False,2025-09-01 19:48:22,,2025-09-03 05:36:01,arpitagarwaldev,0.0,3,3,1,1,0,0,1.0,1.0,6,,,,,,,1.472222222222222,0.0,,1.0,0.0,37,54,True,0.0,,1.0,,,,unknown,,0.0,False,True,False,False,False,False,1.0,,,3,3,4.0,4.0,3.0,0.0,0.0,1,6,1.0,0.0,0.0,5,8
264414,add tool references to prompt file variables and ICustomChatModes,closed,True,2025-09-01 21:05:49,2025-09-05 10:58:51,2025-09-05 10:58:53,aeschli,0.0,334,65,20,9,0,0,1.0,10.0,6995,,3.578495370370371,,2.0,1.0,0.0,1.472222222222222,3.0,,0.0,0.0,65,53,True,0.0,September 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,10.0,,,334,65,109.0,64.0,69.0,0.0,0.0,20,6995,20.0,0.0,0.0,9,2
264453,Render additional messages conditionally based on welcome view type,closed,True,2025-09-02 05:50:24,2025-09-02 06:40:21,2025-09-02 06:40:22,bhavyaus,0.0,10,7,1,1,0,0,1.0,1.0,17,,0.0346875,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,67,428,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,10,7,3.0,2.0,2.0,0.0,0.0,1,17,1.0,0.0,1.0,9,30
264469,Engineering - fix compile stage warning,closed,True,2025-09-02 08:08:01,2025-09-02 08:19:35,2025-09-02 08:19:36,lszomoru,0.0,1,2,1,1,0,0,1.0,1.0,3,,0.008032407407407408,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,1.0,39,344,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,2,2.0,2.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,6,49
264471,fix some chat ui issues,closed,True,2025-09-02 08:12:33,2025-09-02 16:33:19,2025-09-02 16:33:19,justschen,0.0,20,4,3,4,3,2,1.0,2.0,64,2025-09-02 16:19:17,0.3477546296296296,0.3380092592592592,4.0,1.0,1.0,1.0,0.0,,0.0,0.0,23,398,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,20,4,7.0,6.0,4.0,0.0,0.0,3,64,3.0,0.0,3.0,5,51
264494,Handle git config in postinstall.js gracefully.,open,False,2025-09-02 09:27:17,,2025-09-03 09:06:09,baixiaokuang,0.0,11,2,1,1,0,0,1.0,1.0,13,,,,,,,1.472222222222222,0.0,,0.0,0.0,47,355,True,0.0,,1.0,,,1.0,blocked,1.0,1.0,False,True,False,False,False,False,1.0,,,11,2,2.0,2.0,1.0,0.0,0.0,1,13,1.0,0.0,0.0,6,51
264513,"Warn about global auto approve, rename setting",closed,True,2025-09-02 10:04:36,2025-09-02 11:55:18,2025-09-02 11:55:19,Tyriar,0.0,100,26,7,2,0,0,1.0,6.0,128,,0.076875,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,46,269,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,6.0,,,100,26,39.0,31.0,27.0,0.0,0.0,7,128,7.0,0.0,10.0,7,19
264524,Add Get-Content and Where-Object to safe commands,closed,True,2025-09-02 10:50:11,2025-09-02 11:54:26,2025-09-02 11:54:27,Tyriar,0.0,2,0,1,2,0,0,1.0,1.0,2,,0.04461805555555556,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,49,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,2,0,3.0,1.0,2.0,0.0,0.0,1,2,1.0,0.0,10.0,7,52
264546,"feat(ts-codeLens): show ""implementations"" CodeLens for overridden methods #263749",open,False,2025-09-02 12:56:49,,2025-09-26 07:17:01,ritesh006,0.0,84,14,4,1,12,9,2.0,3.0,98,2025-09-02 12:57:24,,0.0004050925925925926,6.0,0.0,0.0,3.0,1.0,,0.0,2.0,81,1330,True,0.0,October 2025,1.0,,,1.0,blocked,1.0,1.0,False,True,False,True,False,False,3.0,,,84,14,10.0,8.0,5.0,1.0,0.0,4,98,3.0,0.0,0.0,8,157
264582,Detect instruction files,closed,True,2025-09-02 14:40:29,2025-09-02 14:52:06,2025-09-06 06:23:42,digitarald,0.0,10,0,1,1,1,0,1.0,1.0,10,2025-09-06 05:59:29,0.008067129629629629,3.638194444444444,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,24,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,10,0,2.0,1.0,1.0,0.0,0.0,1,10,1.0,0.0,0.0,3,0
264604,Update xterm for xterm teleport fix,closed,True,2025-09-02 15:57:29,2025-09-02 16:18:53,2025-09-02 16:20:57,anthonykim1,0.0,169,169,6,1,1,0,1.0,3.0,338,2025-09-02 16:20:56,0.01486111111111111,0.01628472222222222,1.0,1.0,0.0,1.0,0.0,,0.0,6.0,35,95,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,169,169,65.0,65.0,12.0,0.0,0.0,6,338,6.0,0.0,1.0,6,11
264611,chat history cleanup,closed,True,2025-09-02 16:18:34,2025-09-02 21:14:58,2025-09-02 21:21:43,justschen,0.0,16,16,1,2,1,4,1.0,1.0,396,,0.2058333333333333,,3.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,20,397,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,16,16,9.0,6.0,5.0,0.0,0.0,1,396,1.0,0.0,3.0,3,51
264726,Allow instantiating without the instanceof checks (for code reuse in chat),closed,True,2025-09-02 19:57:00,2025-09-02 20:17:25,2025-09-02 20:17:25,alexdima,0.0,20,5,1,1,0,0,1.0,1.0,25,,0.01417824074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,74,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,20,5,5.0,4.0,4.0,0.0,0.0,1,25,1.0,0.0,1.0,11,49
264739,Block find -ok(dir),closed,True,2025-09-02 20:46:43,2025-09-02 20:58:40,2025-09-02 20:58:41,Tyriar,0.0,3,2,1,1,0,0,1.0,1.0,5,,0.00829861111111111,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,19,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,2,3.0,3.0,1.0,0.0,0.0,1,5,1.0,0.0,10.0,3,52
264746,chat sessions getting started minor tweaks,closed,True,2025-09-02 20:51:30,2025-09-02 21:06:41,2025-09-02 21:06:43,joshspicer,0.0,5,1,2,1,0,0,2.0,2.0,6,,0.01054398148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,558,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,5,1,4.0,3.0,2.0,0.0,0.0,2,6,2.0,0.0,0.0,6,79
264763,edits: add more default exclude patterns for edit auto-approval,closed,True,2025-09-02 21:23:39,2025-09-02 22:12:59,2025-09-02 22:13:00,connor4312,0.0,3,0,1,2,0,1,1.0,1.0,5,,0.03425925925925926,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,63,416,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,0,2.0,1.0,1.0,0.0,0.0,1,5,1.0,0.0,0.0,9,51
264764,"if option was sent to terminal, wait for idle",closed,True,2025-09-02 21:24:45,2025-09-02 22:08:28,2025-09-03 14:46:26,meganrogge,0.0,3,23,1,1,0,0,1.0,1.0,26,,0.0303587962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,45,192,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,23,3.0,4.0,3.0,0.0,0.0,1,26,1.0,0.0,6.0,9,33
264769,Fix possible leak in chat opening,closed,True,2025-09-02 21:38:17,2025-09-02 21:58:35,2025-09-02 21:58:35,mjbvz,0.0,9,4,2,1,1,0,1.0,1.0,13,,0.01409722222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,33,353,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,9,4,7.0,6.0,5.0,0.0,0.0,2,13,2.0,0.0,8.0,6,50
264771,cot ui papercuts,closed,True,2025-09-02 21:40:26,2025-09-02 21:52:26,2025-09-02 21:52:26,justschen,0.0,29,38,2,1,1,0,2.0,2.0,67,,0.008333333333333333,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,16,505,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,29,38,14.0,9.0,7.0,0.0,0.0,2,67,2.0,0.0,3.0,3,55
264773,Fix chat session view leak warnings,closed,True,2025-09-02 21:46:15,2025-09-02 22:10:30,2025-09-02 22:10:30,mjbvz,0.0,11,14,1,2,1,1,1.0,1.0,5481,,0.01684027777777778,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,182,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,11,14,4.0,5.0,5.0,0.0,0.0,1,5481,1.0,0.0,8.0,6,28
264777,Don't allow dragging chat session history node,closed,True,2025-09-02 21:58:09,2025-09-02 22:14:15,2025-09-02 22:14:15,mjbvz,0.0,13,10,1,1,1,0,1.0,1.0,23,,0.01118055555555555,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,46,14,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,13,10,8.0,7.0,7.0,0.0,0.0,1,23,1.0,0.0,8.0,7,2
264785,Only add the broker if it's available,closed,True,2025-09-02 22:15:43,2025-09-02 22:28:03,2025-09-02 22:28:04,TylerLeonhardt,0.0,3,1,1,1,0,0,1.0,1.0,4,,0.008564814814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,37,461,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,1,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,1.0,7,70
264788,Provide more context when 'Delegating to coding agent',closed,True,2025-09-02 22:38:35,2025-09-02 23:48:02,2025-09-03 01:29:32,joshspicer,0.0,62,7,1,2,0,0,1.0,1.0,79,2025-09-03 01:28:46,0.04822916666666666,0.1181828703703704,3.0,1.0,0.0,1.0,0.0,,0.0,0.0,54,507,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,62,7,11.0,6.0,6.0,0.0,0.0,1,79,1.0,0.0,0.0,8,69
264791,tools: re-apply confirm response based on promise,closed,True,2025-09-02 22:52:33,2025-09-05 23:03:23,2025-09-05 23:03:24,connor4312,0.0,28,7,3,1,0,0,1.0,3.0,35,,3.007523148148148,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,49,648,True,0.0,September 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,28,7,10.0,8.0,6.0,0.0,0.0,3,35,3.0,0.0,0.0,7,92
264792,Scroll lock chat session editors,closed,True,2025-09-02 22:56:59,2025-09-02 23:47:03,2025-09-02 23:47:04,joshspicer,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.03476851851851852,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,5,51
264796,fix #264630,closed,True,2025-09-02 23:04:31,2025-09-02 23:45:30,2025-09-03 17:35:51,rebornix,0.0,17,0,1,1,0,0,1.0,1.0,17,,0.02846064814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,11,410,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,17,0,6.0,1.0,4.0,0.0,0.0,1,17,1.0,0.0,1.0,2,52
264801,fix #264496,closed,True,2025-09-02 23:22:44,2025-09-03 16:49:40,2025-09-03 18:16:11,joshspicer,0.0,27,41,4,2,0,0,1.0,2.0,74,,0.727037037037037,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,11,502,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,27,41,15.0,16.0,8.0,0.0,0.0,4,74,4.0,0.0,0.0,2,69
264802,Make sure dom sanitizer attributes are normalized to lower case,closed,True,2025-09-02 23:33:30,2025-09-02 23:46:07,2025-09-02 23:46:07,mjbvz,0.0,29,1,3,1,1,0,2.0,3.0,30,,0.008761574074074074,,1.0,1.0,0.0,1.472222222222222,2.0,,0.0,0.0,63,373,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,29,1,6.0,4.0,3.0,0.0,0.0,3,30,3.0,0.0,8.0,10,53
264803,remove `id` property from ChatSessionsContribution,closed,True,2025-09-02 23:44:07,2025-09-03 16:13:35,2025-09-03 16:13:36,joshspicer,0.0,0,2,2,1,0,0,1.0,2.0,2,,0.6871296296296296,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,50,344,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,0,2,2.0,4.0,2.0,0.0,0.0,2,2,2.0,0.0,0.0,5,49
264804,Fix for constantly disposing copilot status dashboard,closed,True,2025-09-02 23:46:44,2025-09-03 00:35:40,2025-09-03 00:35:42,osortega,0.0,5,10,1,1,0,0,1.0,1.0,15,,0.03398148148148148,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,53,401,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,5,10,4.0,6.0,4.0,0.0,0.0,1,15,1.0,0.0,0.0,7,51
264806,Don't focus chat input when opening a session from chat sessions view,closed,True,2025-09-03 00:14:24,2025-09-03 18:15:37,2025-09-03 18:15:37,mjbvz,0.0,4,2,1,1,1,0,1.0,1.0,6,,0.7508449074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,69,137,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,2,4.0,2.0,3.0,0.0,0.0,1,6,1.0,0.0,8.0,12,22
264819,don't recreate list every single time we render welcome view,closed,True,2025-09-03 01:24:57,2025-09-03 01:49:30,2025-09-03 01:49:30,justschen,0.0,49,36,1,1,1,0,1.0,1.0,85,,0.01704861111111111,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,60,418,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,True,1.0,,,49,36,10.0,8.0,5.0,0.0,0.0,1,85,1.0,0.0,3.0,10,62
264836,Instrument instructions collection,closed,True,2025-09-03 03:34:12,2025-09-04 09:35:19,2025-09-04 09:35:20,digitarald,0.0,57,13,2,5,1,0,1.0,2.0,1605,2025-09-03 19:38:09,1.250775462962963,0.6694097222222222,3.0,2.0,0.0,1.0,1.0,,0.0,0.0,34,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,57,13,26.0,14.0,15.0,0.0,0.0,2,1605,2.0,0.0,0.0,3,0
264841,Add copilot evaluation to repos,closed,True,2025-09-03 04:30:19,2025-09-03 05:01:04,2025-09-03 05:01:05,DonJayamanne,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.02135416666666667,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,31,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,2.0,5,0
264859,some working set ui cleanup,closed,True,2025-09-03 06:58:14,2025-09-03 07:58:13,2025-09-03 07:58:13,justschen,0.0,13,8,2,1,1,0,2.0,2.0,21,,0.04165509259259259,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,27,452,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,13,8,6.0,4.0,5.0,0.0,0.0,2,21,2.0,0.0,3.0,5,53
264867,"Don't fail if client does not implement ""vscode/content"" request",closed,False,2025-09-03 07:56:13,2025-09-03 20:26:33,2025-09-08 12:18:17,Maddimax,0.0,3,0,1,1,10,0,1.0,1.0,3,2025-09-03 20:26:33,0.5210648148148148,0.5210648148148148,,,,2.0,0.0,,0.0,0.0,64,78,True,0.0,,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,0,2.0,1.0,1.0,0.0,0.0,1,3,1.0,0.0,0.0,9,14
264884,Chat - set minimum fontSize to 6,closed,True,2025-09-03 09:35:55,2025-09-03 09:47:43,2025-09-03 09:47:44,lszomoru,0.0,1,1,1,1,0,0,1.0,1.0,2,,0.008194444444444445,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,55,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,7,2
264891,refresh default mcp servers view on mcp manifest change,closed,True,2025-09-03 10:00:47,2025-09-03 10:12:25,2025-09-03 10:12:26,sandy081,0.0,24,10,4,1,0,0,1.0,2.0,34,,0.008078703703703704,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,55,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,24,10,18.0,14.0,13.0,0.0,0.0,4,34,4.0,0.0,1.0,9,0
264895,Fixes ArcTracker.handleEdits line number computation,closed,True,2025-09-03 10:33:45,2025-09-03 10:45:13,2025-09-03 10:45:14,hediet,0.0,125,40,7,1,0,1,1.0,6.0,165,,0.007962962962962963,,2.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,52,56,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,6.0,,,125,40,21.0,20.0,15.0,1.0,0.0,7,165,5.0,0.0,0.0,5,2
264896,Chat - more font family/size fixes,closed,True,2025-09-03 10:37:33,2025-09-03 10:57:55,2025-09-03 10:57:56,lszomoru,0.0,7,1,2,2,0,0,1.0,1.0,8,,0.01414351851851852,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,34,167,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,7,1,5.0,3.0,3.0,0.0,0.0,2,8,2.0,0.0,0.0,6,6
264914,Fix for issue 263098,closed,False,2025-09-03 12:54:36,2025-09-04 13:38:15,2025-09-04 16:55:26,ttttotem,0.0,4,5,1,4,2,17,1.0,1.0,17,2025-09-03 13:53:54,1.0303125,0.04118055555555555,16.0,0.0,0.0,1.0,0.0,,0.0,0.0,20,293,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,5,4.0,6.0,1.0,0.0,0.0,1,17,1.0,0.0,0.0,4,35
264919,Chat - fix icon alignment in error card,closed,True,2025-09-03 13:09:41,2025-09-03 13:21:10,2025-09-03 13:21:11,lszomoru,0.0,2,10,1,1,0,0,1.0,1.0,12,,0.007974537037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,39,55,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,10,3.0,3.0,3.0,0.0,0.0,1,12,1.0,0.0,0.0,8,2
264924,Chat - fix progress indicator in Ask mode,closed,True,2025-09-03 13:32:43,2025-09-03 13:44:21,2025-09-03 13:44:22,lszomoru,0.0,3,2,1,1,0,0,1.0,1.0,5,,0.008078703703703704,,2.0,2.0,0.0,1.472222222222222,0.0,,0.0,0.0,41,55,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,3,2,3.0,3.0,2.0,0.0,0.0,1,5,1.0,0.0,0.0,8,2
264926,copilot-instructions.md and agents.md are not picked up,closed,True,2025-09-03 13:34:17,2025-09-03 13:45:53,2025-09-03 13:45:54,aeschli,0.0,117,15,6,1,0,0,1.0,6.0,132,,0.008055555555555555,,1.0,1.0,0.0,1.472222222222222,5.0,,0.0,0.0,55,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,6.0,,,117,15,22.0,14.0,15.0,0.0,0.0,6,132,6.0,0.0,0.0,7,49
264927,Prevent commands with sub commands being offered to auto approve,closed,True,2025-09-03 13:36:05,2025-09-03 13:48:05,2025-09-03 13:48:06,Tyriar,0.0,78,43,2,2,0,0,1.0,2.0,153,,0.008333333333333333,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,64,359,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,78,43,19.0,17.0,10.0,0.0,0.0,2,153,2.0,0.0,10.0,10,51
264930,Update chat confirmation and editing overlay styles,closed,True,2025-09-03 14:33:13,2025-09-03 14:54:07,2025-09-03 14:54:08,mrleemurray,0.0,6,4,2,1,0,0,1.0,2.0,10,,0.01451388888888889,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,51,107,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,True,False,False,2.0,,,6,4,5.0,5.0,3.0,0.0,0.0,2,10,2.0,0.0,0.0,7,14
264937,fix: memory leak in ReplAccessibilityAnnouncer,closed,True,2025-09-03 15:17:24,2025-09-09 15:58:02,2025-09-09 15:58:02,SimonSiefke,0.0,5,3,1,1,0,0,1.0,1.0,8,2025-09-08 17:52:40,6.028217592592592,5.107824074074074,2.0,2.0,0.0,1.0,0.0,,0.0,0.0,46,392,True,0.0,September 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,5,3,6.0,4.0,3.0,0.0,0.0,1,8,1.0,0.0,2.0,5,46
264945,only show dropdown if there are more actions,closed,True,2025-09-03 16:40:40,2025-09-03 16:52:34,2025-09-03 16:52:35,meganrogge,0.0,3,3,2,2,0,0,1.0,2.0,10,,0.008263888888888888,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,44,11,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,3,3,5.0,5.0,3.0,0.0,0.0,2,10,2.0,0.0,6.0,8,2
