number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
3134,closed,Typecast model Id so that urls don't break when using MongoDB object Id'...,joaorjose,"...s
",2014-04-16 14:55:44+00:00,2014-07-14T12:01:43Z,2014-04-17T14:25:04Z,True,10,7,5,10,2,1,17,2014-04-17 14:25:04+00:00,75.0,5,False,False,False,False,False,False,5,10,1608,26.0,17.0,9.0,1.0,5.0,4.0,10.0,2014-04-16T15:29:34Z,yii2
3138,closed,Correction of many warnings code inspection.,thiagotalma,"Adjustments code according to the standards.
Adding missing PHPDoc comment.
",2014-04-16 22:31:36+00:00,2014-04-17T09:06:49Z,2014-04-16T23:11:28Z,True,5,9,3,127,61,24,14,2014-04-16 23:11:28+00:00,44.0,76,False,False,False,False,False,False,26,5,187,194.0,130.0,64.0,1.0,3.0,3.0,5.0,2014-04-16T22:40:52Z,yii2
3140,closed,Correction of many warnings code inspection.,thiagotalma,"Adjustments code according to the standards.
Adding missing PHPDoc comment.
",2014-04-17 04:55:35+00:00,2014-06-18T15:05:23Z,,False,0,9,1,41,40,18,9,2014-04-17 11:24:33+00:00,44.0,76,False,False,False,False,False,False,18,0,0,81.0,41.0,40.0,1.0,1.0,,,,yii2
3141,closed,Add static page,githubjeka,"Description for https://github.com/yiisoft/yii2/issues/2932
",2014-04-17 06:30:33+00:00,2014-06-27T09:44:34Z,2014-04-17T07:49:41Z,True,3,0,1,46,0,1,3,2014-04-17 07:49:41+00:00,15.0,60,False,False,False,False,False,False,1,3,196,46.0,46.0,0.0,1.0,1.0,2.0,3.0,2014-04-17T07:49:47Z,yii2
3153,closed,Fix BETWEEN and NOT BETWEEN conditions.,gonimar,"```
PHP Notice – yii\base\ErrorException

Undefined offset: 3

in .../yiisoft/yii2/db/QueryTrait.php at line 269
```
",2014-04-17 15:42:39+00:00,2014-06-16T04:41:58Z,2014-04-17T18:08:15Z,True,5,0,1,1,1,1,5,2014-04-17 18:08:15+00:00,39.0,117,False,False,False,False,False,False,1,5,228,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2014-04-17T15:47:01Z,yii2
3156,closed,Updated data-grid.md to fix wrong path to GridView,acorncom,"Path was wrong
",2014-04-17 22:33:21+00:00,2014-04-17T22:39:11Z,2014-04-17T22:39:00Z,True,1,0,1,1,1,1,1,2014-04-17 22:39:00+00:00,50.0,15,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-17T22:39:07Z,yii2
3157,closed,Fixes #2837: Error page now shows arguments in stack trace method calls,samdark,"#2837

![screenshot 61](https://cloud.githubusercontent.com/assets/47294/2738496/872283d8-c68f-11e3-8a30-f69e71da723c.png)
",2014-04-18 00:22:33+00:00,2014-06-20T19:40:18Z,2014-04-18T08:45:54Z,True,2,2,3,82,42,4,4,2014-04-18 08:45:54+00:00,71.0,123,False,False,False,False,False,False,20,2,34,369.0,237.0,132.0,1.0,3.0,2.0,2.0,2014-04-18T00:47:09Z,yii2
316,closed,Inflector helper class,tonydspaniard,"Added Inflector class. Provided a more robust methods to pluralize / singularize nouns + some other utility methods. StringHelper does have some of the methods here included, maybe if wanted, we could consider porting them to this class or viceversa. 

closes #313
",2013-05-19 20:43:13+00:00,2014-06-15T12:33:04Z,2013-05-22T21:17:20Z,True,28,14,14,700,136,7,42,2013-05-22 21:17:20+00:00,22.0,265,True,False,False,False,False,False,52,28,4583,22551.0,16696.0,5855.0,1.0,14.0,4.0,28.0,2013-05-19T20:52:33Z,yii2
3160,closed,Fix typo,marsuboss,,2014-04-18 07:49:04+00:00,2014-04-28T08:01:32Z,2014-04-18T07:54:53Z,True,1,0,1,2,2,1,1,2014-04-18 07:54:53+00:00,8.0,0,False,False,False,False,False,False,1,1,9,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2014-04-18T07:54:56Z,yii2
3161,closed,"GridView filter model error indication (review, please)",ivan-kolmychek,"According to https://github.com/yiisoft/yii2/issues/3154

(My first contribution, I'll be glad if someone will point out the mistakes/errors, if I made any)
",2014-04-18 08:35:41+00:00,2014-06-20T03:51:04Z,,False,2,5,6,55,1,2,7,2014-04-18 09:49:16+00:00,55.0,157,False,False,False,False,False,False,8,2,330,80.0,67.0,13.0,1.0,6.0,2.0,2.0,2014-04-18T09:32:09Z,yii2
3162,closed,Update basics.md,it3rmit,"I think, the correct form is `should be defined` OR `is defined`, but not `be defined`
",2014-04-18 09:47:31+00:00,2014-04-18T14:45:44Z,2014-04-18T09:54:36Z,True,1,0,1,1,1,1,1,2014-04-18 09:54:36+00:00,16.0,87,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-18T09:54:40Z,yii2
3164,closed,GridView filter error indication added (#3154),ivan-kolmychek,"According to #3154.
",2014-04-18 10:01:35+00:00,2014-06-26T06:21:52Z,2014-04-22T22:25:11Z,True,5,10,7,45,1,2,15,2014-04-22 22:25:11+00:00,46.0,20,False,False,False,False,False,False,8,5,473,170.0,107.0,63.0,1.0,7.0,3.0,5.0,2014-04-22T12:11:04Z,yii2
3166,closed,RBAC: cache items,evgen-d,"cache some items in array for yii\web\User::can($permissionName, $params = [], $allowCaching = true)

it will help get rid of duplicate db queries
",2014-04-18 11:35:14+00:00,2014-06-25T07:33:15Z,,False,10,0,1,53,23,1,10,2014-04-18 12:24:30+00:00,17.0,147,False,False,False,False,False,False,1,10,1977,76.0,53.0,23.0,1.0,1.0,6.0,10.0,2014-04-18T12:24:30Z,yii2
317,closed,fixed the bug in www/index.php,davidhhuan,"when running in linux, the file name is case-sensive, so the file www/index.php will cause error.

require(**DIR** . '/../vendor/yiisoft/yii2/yii.php');

which should be 

require(**DIR** . '/../vendor/yiisoft/yii2/Yii.php');
",2013-05-20 06:18:30+00:00,2013-05-20T20:47:19Z,,False,5,0,2,17,1,2,5,2013-05-20 08:55:58+00:00,30.0,226,False,True,False,False,False,False,2,5,557,18.0,17.0,1.0,1.0,2.0,4.0,5.0,2013-05-20T08:33:00Z,yii2
3171,closed,Fix typo,gonimar,,2014-04-18 16:43:33+00:00,2014-06-21T11:12:56Z,2014-04-18T17:20:58Z,True,1,0,1,1,1,1,1,2014-04-18 17:20:58+00:00,8.0,0,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-18T17:21:03Z,yii2
3172,closed,fixes #2990: `hiddenInput` no renders label,leandrogehlen,,2014-04-18 17:19:36+00:00,2014-06-14T14:05:50Z,,False,1,0,1,1,1,1,1,2014-04-18 17:24:34+00:00,43.0,0,False,False,False,False,False,False,1,1,115,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-18T17:24:34Z,yii2
3174,closed,Fixed composer stability preference,tarasio,,2014-04-18 18:47:25+00:00,2014-04-28T11:08:07Z,,False,1,0,1,3,3,3,1,2014-04-18 19:16:26+00:00,35.0,0,False,False,False,False,False,False,3,1,72,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2014-04-18T19:16:26Z,yii2
3175,closed,Fix exception hierarchy,samdark,"This one fixes #2925 is a standard way to represent exceptions in these cases.
",2014-04-18 22:01:10+00:00,2014-06-12T06:58:38Z,2014-04-18T22:53:06Z,True,2,0,3,6,5,6,2,2014-04-18 22:53:06+00:00,23.0,79,False,False,False,False,False,False,6,2,248,11.0,6.0,5.0,1.0,3.0,1.0,2.0,2014-04-19T20:23:53Z,yii2
3176,closed,Message command doc fix [skip ci],lucianobaraglia,"Sorry...I just see that `extract` is default subcommand...
Close if needed...
",2014-04-19 06:15:37+00:00,2014-04-19T08:52:02Z,,False,1,0,1,1,1,1,1,2014-04-19 08:52:02+00:00,33.0,78,False,False,False,False,False,False,1,1,43,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-19T08:52:02Z,yii2
3178,closed,Gii missing space in crud update template [skip ci],lucianobaraglia,,2014-04-19 07:27:54+00:00,2014-07-05T22:38:27Z,2014-04-19T08:53:05Z,True,1,0,1,1,1,1,1,2014-04-19 08:53:05+00:00,51.0,0,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-19T08:53:18Z,yii2
3184,closed,Update yii.validation.js,Sergeygithub,"Если длина строки не проходит валидацию, то выводим сообщение об этом, а не длину.))
",2014-04-19 21:10:32+00:00,2014-04-20T21:13:15Z,2014-04-19T22:22:19Z,True,1,0,1,1,1,1,1,2014-04-19 22:22:20+00:00,24.0,85,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-19T22:22:25Z,yii2
3185,closed,Fixed validation beforeValidate and afterValidate.,newerton,"Fixed validation beforeValidate and afterValidate in yii.activeForm.js.
Description in #3139
",2014-04-20 02:02:29+00:00,2014-08-07T16:02:57Z,,False,4,0,2,37,44,2,4,2014-08-07 15:58:49+00:00,50.0,93,False,False,False,False,False,False,2,4,136,81.0,37.0,44.0,1.0,2.0,3.0,4.0,2014-06-19T04:52:09Z,yii2
3188,closed,add public $tag to the ButtonGroup #3182 issue,DrMabuse23,"add the public tag 'div' to can be override
",2014-04-20 09:27:59+00:00,2014-07-09T11:57:59Z,,False,2,0,1,8,1,1,2,2014-04-20 13:33:15+00:00,46.0,44,False,False,False,False,False,False,1,2,80,9.0,8.0,1.0,1.0,1.0,2.0,2.0,2014-04-20T11:13:34Z,yii2
319,closed,AccessRule match controller error.,slavcodev,"https://github.com/yiisoft/yii/issues/2482
",2013-05-20 08:29:49+00:00,2013-06-21T16:06:08Z,2013-05-20T13:37:42Z,True,1,0,1,1,1,1,1,2013-05-20 13:37:42+00:00,34.0,43,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2013-05-20T13:37:48Z,yii2
3194,closed,Fix the Y2K38 bug,kartik-v,"Adds support for timestamps before 1970 and beyond year 2038.
",2014-04-20 13:38:50+00:00,2014-09-12T13:50:41Z,2014-04-20T13:55:25Z,True,9,0,2,11,4,2,9,2014-04-20 13:55:25+00:00,17.0,62,False,True,False,False,False,False,2,9,1122,15.0,11.0,4.0,1.0,2.0,5.0,9.0,2014-04-20T13:39:10Z,yii2
3195,closed,[Enhancement] Facebook auth dialog when displayed on popup mode,gajahlemu,"![facebook-auth-dialog-popup-warning](https://cloud.githubusercontent.com/assets/1357280/2750690/26e22eca-c896-11e3-82f5-44b42cabcf21.png)
Override buildAuthUrl function to refine auth dialog when on popup mode.
You need to setup auth client collection application component like:

```
'components' => [
    'authClientCollection' => [
        'class' => 'yii\authclient\Collection',
        'clients' => [
            'facebook' => [
                'class' => 'yii\authclient\clients\Facebook',
                'clientId' => 'facebook_client_id',
                'clientSecret' => 'facebook_client_secret',
                'viewOptions' => [
                    'display'=>'popup',
                ],
            ],
        ],
    ]
    ...
]
```
",2014-04-20 14:17:24+00:00,2014-10-03T08:04:11Z,,False,2,0,1,11,0,1,2,2014-04-22 07:21:01+00:00,63.0,749,False,False,False,False,False,False,1,2,176,11.0,11.0,0.0,1.0,1.0,2.0,2.0,2014-04-22T07:13:05Z,yii2
3198,closed,Timestamp bug for years before 1970 and after 2038,kartik-v,"Adds support for timestamps before 1970 and beyond year 2038. Added author name as requested in #3194.
",2014-04-21 07:29:56+00:00,2014-07-05T11:36:28Z,,False,1,0,1,1,0,1,1,2014-04-21 07:52:27+00:00,50.0,103,False,True,False,False,False,False,1,1,296,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2014-04-21T07:52:24Z,yii2
3209,closed,[WIP] Bower package manager / non-PHP dependencies,pmoust,"Relates; https://github.com/yiisoft/yii2/pull/2965 https://github.com/yiisoft/yii2/issues/3196
",2014-04-21 17:39:50+00:00,2014-06-16T13:44:57Z,,False,38,0,16,83,18262,66,30,2014-06-16 13:44:57+00:00,50.0,95,True,False,False,False,False,False,306,30,7940,30241.0,8409.0,21832.0,1.0,16.0,9.0,30.0,2014-04-21T17:41:31Z,yii2
321,closed,Twitter bootstrap updated to 2.3.2,creocoder,,2013-05-20 13:25:17+00:00,2013-05-20T14:03:12Z,2013-05-20T13:33:18Z,True,0,0,1,29,16,3,0,2013-05-20 13:33:18+00:00,34.0,0,False,False,False,False,False,False,3,0,0,45.0,29.0,16.0,1.0,1.0,,,,yii2
3219,closed,Update AutoloadExample.php,mitalcoi,"typo fix
",2014-04-23 11:23:10+00:00,2014-04-23T20:05:12Z,2014-04-23T11:34:51Z,True,1,0,1,1,1,1,1,2014-04-23 11:34:51+00:00,26.0,9,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-23T11:34:58Z,yii2
322,closed,requirements css.php twitter bootstrap update to 2.3.2,creocoder,,2013-05-20 13:43:41+00:00,2014-08-05T12:50:31Z,2013-05-20T13:52:27Z,True,0,0,1,2635,2623,1,0,2013-05-20 13:52:27+00:00,54.0,0,False,False,False,False,False,False,1,0,0,5258.0,2635.0,2623.0,1.0,1.0,,,,yii2
3222,closed,use tableprefix on gii model generator,Bhoft,"use tableprefix on gii model generator so that tablenames like {{%tablename_without_prefix}} or {{tablename_without_prefix%}} is generated.
",2014-04-23 13:48:39+00:00,2014-06-26T01:22:08Z,2014-04-23T23:30:39Z,True,3,2,3,24,1,3,5,2014-04-23 23:30:39+00:00,38.0,140,False,False,False,False,False,False,6,3,590,37.0,30.0,7.0,1.0,3.0,3.0,3.0,2014-04-23T23:30:58Z,yii2
3223,closed,Just fixing small misspelling,it3rmit,"Small misspelling
",2014-04-23 15:06:29+00:00,2014-06-26T06:39:48Z,2014-04-23T15:18:48Z,True,1,0,1,1,1,1,1,2014-04-23 15:18:48+00:00,29.0,18,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-23T15:18:52Z,yii2
3225,closed,Masked input widget upgrade,kartik-v,"Enhancement Fix for #3196. Demo for the usage of upgraded plugin can be viewed [here](http://demos.krajee.com/masked-input).
",2014-04-23 17:49:16+00:00,2014-06-20T16:17:19Z,,False,8,7,7,257,391,5,15,2014-06-03 13:48:37+00:00,27.0,125,False,False,False,False,False,False,7,8,565,846.0,356.0,490.0,1.0,7.0,4.0,8.0,2014-06-03T11:10:27Z,yii2
3226,closed,Allow translation of the generated message,thiagotalma,"Allow translation of the generated message
",2014-04-23 22:17:38+00:00,2014-06-17T19:11:07Z,,False,0,0,1,9,1,2,0,2014-04-23 22:37:42+00:00,42.0,43,False,False,False,False,False,False,2,0,0,10.0,9.0,1.0,1.0,1.0,,,,yii2
3227,closed,Update Response.php,xterr,"$_SERVER['SERVER_PROTOCOL'] returns 'HTTP/1.0' or 'HTTP/1.1'
",2014-04-24 00:42:52+00:00,2014-04-24T07:09:53Z,2014-04-24T00:50:20Z,True,1,0,1,1,1,1,1,2014-04-24 00:50:20+00:00,19.0,61,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-24T00:50:24Z,yii2
3231,closed,Fix call to AssetConverter::convert() in AssetBundle,mikehaertl,,2014-04-24 11:01:37+00:00,2020-08-08T06:55:56Z,2014-04-24T11:06:22Z,True,1,0,1,2,2,1,1,2014-04-24 11:06:22+00:00,52.0,0,False,False,False,False,False,False,1,1,8,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2014-04-24T11:06:26Z,yii2
3234,closed,Fix #2511 avoid publishing of convrtable files.,klimov-paul,"This is my attempt to fix #2511
I can not see other way to do it, but procesing of each asset file separately.

Warning: PR breaks a BC, if it is accepted Asset bundles should declare result JS and CSS files instead of converable source!

Change may impact the performace or have other drawbacks.

Opinions and critics are wellcome.
",2014-04-24 14:31:07+00:00,2016-04-06T09:24:32Z,,False,15,0,2,67,71,5,15,2015-09-28 20:54:37+00:00,47.0,333,True,False,False,False,False,False,7,15,3156,162.0,79.0,83.0,1.0,2.0,3.0,15.0,2014-04-24T14:37:28Z,yii2
3235,closed,setting writable folders in init-script,crtlib,"It is said, that these folders are handled already by composer.json, what is definitely true. But if I can't (or don't want to) call composer create-project command, I have to run post-create-project-cmd manually like `composer run-script post-create-project-cmd`. IMHO, it's consistent to make such preparations in init script.
",2014-04-24 14:44:59+00:00,2014-06-30T21:50:48Z,2014-04-29T12:17:16Z,True,3,2,3,8,5,2,5,2014-04-29 12:17:16+00:00,39.0,329,False,False,False,False,False,False,3,3,144,21.0,12.0,9.0,1.0,3.0,3.0,3.0,2014-04-24T17:10:32Z,yii2
3236,closed,Bugfix/date normalize,pgaultier,"`Yii::$app->formatter->asDatetime($dt, 'medium');`

always returned false because IntlDateFormatter::format() does not support a string as argument
",2014-04-24 15:13:40+00:00,2014-07-02T11:43:43Z,2014-04-24T16:07:23Z,True,3,0,3,3,2,2,3,2014-04-24 16:07:23+00:00,21.0,148,False,False,False,False,False,False,3,3,93,7.0,4.0,3.0,1.0,3.0,2.0,3.0,2014-04-24T15:23:18Z,yii2
3241,closed,MSSQL fix for older versions than 2012,heukirne,"Add Prado Framework implementation for Limit/Offset from Yii 1.1.x in QueryBuilder.php
Verify the right collation case for mssql database in Schema.php
",2014-04-24 21:16:22+00:00,2014-06-16T13:52:37Z,,False,14,4,5,8,8,2,18,2014-06-08 22:30:57+00:00,38.0,152,False,False,False,False,False,False,6,14,1631,920.0,460.0,460.0,1.0,5.0,2.0,14.0,2014-04-25T00:01:14Z,yii2
3249,closed,Update active-record.md,deerawan,"add example of using deleteAll
",2014-04-25 10:37:16+00:00,2014-04-26T02:16:14Z,2014-04-26T02:16:07Z,True,3,0,1,3,0,1,3,2014-04-26 02:16:07+00:00,23.0,31,False,False,False,False,False,False,1,3,172,3.0,3.0,0.0,1.0,1.0,3.0,3.0,2014-04-25T10:42:08Z,yii2
3255,closed,typo in comments,lynicidn,"property can be set via [[setComponents()]]
",2014-04-25 22:54:04+00:00,2014-06-24T15:29:49Z,2014-04-25T23:42:54Z,True,2,0,1,1,1,1,2,2014-04-25 23:42:54+00:00,16.0,44,False,False,False,False,False,False,1,2,104,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2014-04-25T23:43:03Z,yii2
3257,closed,typo,pine3ree,,2014-04-26 01:52:31+00:00,2014-07-04T17:36:12Z,2014-04-26T01:54:39Z,True,1,0,1,1,1,1,1,2014-04-26 01:54:39+00:00,4.0,0,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-26T01:54:47Z,yii2
326,closed,Fix YiiRequirementChecker.php typo,kachar,,2013-05-21 08:45:30+00:00,2013-05-21T08:49:03Z,2013-05-21T08:48:55Z,True,1,0,1,1,1,1,1,2013-05-21 08:48:55+00:00,34.0,0,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2013-05-21T08:49:03Z,yii2
3260,closed,Improved the advanced app template documentation.,adamaltman,"I'm just starting to use the template.  I'm sure I will have more feedback in a few weeks after some use of it.  This is mostly grammatical changes.

I did change the recommended composer installation command, as the composer website recommends using the `-sS` flags on `curl`.  The capital `S` from the curl manual:  ""When used with -s it makes curl show an error message if it fails.""

One important point of note, is the documentation says this:  

>  This application template also goes a bit further regarding features and provides essential database, signup and password restore out of the box.

Yet, it says nothing more than that about the signup, password restore, etc...
",2014-04-26 23:52:24+00:00,2014-04-28T08:46:44Z,2014-04-27T19:24:35Z,True,1,0,1,21,17,1,1,2014-04-27 19:24:35+00:00,49.0,681,False,False,False,True,False,False,1,1,12,38.0,21.0,17.0,1.0,1.0,1.0,1.0,2014-04-27T19:24:42Z,yii2
3272,closed,fix typo in the word Semantic,adamaltman,,2014-04-28 00:32:28+00:00,2014-04-28T08:05:07Z,2014-04-28T02:54:04Z,True,1,0,1,1,1,1,1,2014-04-28 02:54:04+00:00,29.0,0,False,False,False,False,False,False,1,1,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2014-04-28T02:54:08Z,yii2
3273,closed,refactored migrate command to handle multiple migrations paths,schmunk42,"added migrationLookup property
fixes #384
",2014-04-28 00:48:01+00:00,2016-02-06T15:48:36Z,,False,13,1,4,570,26,1,14,2014-07-02 22:53:50+00:00,62.0,42,True,False,False,False,False,False,76,13,2215,66184.0,54079.0,12105.0,1.0,4.0,4.0,13.0,2014-04-28T00:54:35Z,yii2
3275,closed,[Guide] Fix link,marsuboss,,2014-04-28 07:54:07+00:00,2014-04-28T14:00:36Z,2014-04-28T07:57:40Z,True,1,0,1,4,4,3,1,2014-04-28 07:57:40+00:00,16.0,0,False,False,False,False,False,False,3,1,12,8.0,4.0,4.0,1.0,1.0,1.0,1.0,2014-04-28T07:57:47Z,yii2
3279,closed,Consistency improvement,tarasio,,2014-04-28 11:36:12+00:00,2014-06-12T07:03:19Z,,False,2,0,2,46,27,19,2,2014-04-28 12:19:37+00:00,23.0,0,False,False,False,False,True,False,22,2,314,73.0,46.0,27.0,1.0,2.0,2.0,2.0,2014-04-28T12:03:27Z,yii2
328,closed,TypeAhead plugin,tonydspaniard,"Added TypeAhead plugin. Trying to keep the simplicity of the code at the `Modal` widget. 

Examples of use: 

```
// with active form
<?php echo \yii\bootstrap\TypeAhead::widget(array(
    'form' => $form,
    'model' => $model,
    'attribute' => 'name',
    'pluginOptions' => array(
        'source' => array('ESP', 'USA')
    )
));?>
```

without 

```
<?php echo \yii\bootstrap\TypeAhead::widget(array(
    'name' => 'test',
    'pluginOptions' => array(
        'source' => array('ESP', 'USA')
    )
));?>
```

closes #327 
",2013-05-21 11:16:31+00:00,2014-06-26T08:44:43Z,2013-05-21T15:47:15Z,True,6,35,8,100,0,1,36,2013-05-21 15:47:15+00:00,16.0,530,False,False,False,False,False,False,7,6,807,248.0,174.0,74.0,1.0,8.0,3.0,6.0,2013-05-21T13:25:37Z,yii2
3285,closed,Fix bootstrap templates,mikehaertl,"- Fix use of custom template with `checkbox()`, `checkboxList()` and `radioList()` in `yii\bootstrap`.
",2014-04-28 16:39:35+00:00,2014-06-18T21:05:20Z,2014-04-29T12:34:26Z,True,10,2,1,9,0,1,12,2014-04-29 12:34:26+00:00,23.0,103,False,False,False,False,False,False,1,10,934,9.0,9.0,0.0,1.0,1.0,3.0,10.0,2014-04-29T12:34:31Z,yii2
3290,closed,overwrite -> override,crtlib,,2014-04-29 11:53:55+00:00,2014-04-29T22:05:11Z,2014-04-29T11:59:37Z,True,2,0,1,4,4,2,2,2014-04-29 11:59:37+00:00,21.0,0,False,False,False,False,False,False,2,2,86,8.0,4.0,4.0,1.0,1.0,2.0,2.0,2014-04-29T11:59:42Z,yii2
3293,closed,Fix #3265,suralc,"Fix for #3265
Added requirement for a crud-controller name to start with an uppercase letter and added hint about the recommended naming style (CamelCase).

If someone has a suggestion for a better regex, I'm open.

``` regex
(^|\\\\)
```

is just a workaround if validation is not executed in the defined order (is it granted that validation is always executed in the order of definition?) to not to report a required uppercase error, if no fqn is given.
",2014-04-29 13:47:51+00:00,2014-04-30T11:05:53Z,2014-04-29T21:53:57Z,True,1,2,4,4,1,2,3,2014-04-29 21:53:57+00:00,9.0,456,False,False,False,False,False,False,4,1,9,9.0,6.0,3.0,1.0,4.0,1.0,1.0,2014-04-29T21:54:01Z,yii2
