number,state,title,author,body,created_at,updated_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files,conversation,closed_at,title_length,body_length,has_test,has_bug,has_feature,has_document,has_improve,has_refactor,files_updated,comment_num,comment_length,total_changes,total_additions_commit,total_deletions_commit,commit_authors_count,commit_count,unique_reviewers,total_comments,first_comment_time,project
161392,closed,Add uuid to XPU device properties,guangyey,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161392

# Motivation
Fix https://github.com/intel/torch-xpu-ops/issues/1955
Refer to https://github.com/intel/llvm/blob/sycl/sycl/doc/extensions/supported/sycl_ext_intel_device_info.md#device-uuid, `ext::intel::info::device::uuid` returns `std::array<unsigned char, 16>` as the UUID.",2025-08-25 07:07:14+00:00,2025-09-02T06:42:40Z,,False,20,3,15,73,46,9,23,2025-09-02 06:41:35+00:00,33,369,False,True,False,True,False,False,9,19,4999,89984,58712,31272,1,15,5.0,21.0,2025-08-25T07:36:35Z,pytorch
161390,closed,Fix import error in failures_histogram.py script,Copilot,"The `failures_histogram.py` script in `scripts/compile_tests/` was failing to run due to an incorrect import statement. The script was trying to import `download_reports` from the `common` module, but this function is actually defined in the `download_reports` module.

## Problem
Running the script would fail with:
```
ImportError: cannot import name 'download_reports' from 'common'
```

This made the script completely unusable for analyzing Dynamo test failures and generating GitHub issues from test results.

## Solution
Fixed the import statement by separating the imports correctly:

**Before:**
```python
from common import download_reports, get_testcases, key, open_test_results, skipped_test
```

**After:**
```python
from common import get_testcases, key, open_test_results, skipped_test
from download_reports import download_reports
```

## Testing
- Verified the script now runs without import errors: `python failures_histogram.py --help` works correctly
- Confirmed all required functions are accessible and callable
- Created comprehensive tests to ensure the fix is working properly
- Verified argument parsing and core functionality remain intact

This is a minimal, surgical fix that resolves the import issue without affecting any other functionality of the script.

<!-- START COPILOT CODING AGENT TIPS -->
---

✨ Let Copilot coding agent [set things up for you](https://github.com/pytorch/pytorch/issues/new?title=✨+Set+up+Copilot+instructions&body=Configure%20instructions%20for%20this%20repository%20as%20documented%20in%20%5BBest%20practices%20for%20Copilot%20coding%20agent%20in%20your%20repository%5D%28https://gh.io/copilot-coding-agent-tips%29%2E%0A%0A%3COnboard%20this%20repo%3E&assignees=copilot) — coding agent works faster and does higher quality work when set up for your repo.
",2025-08-25 06:12:35+00:00,2025-08-25T06:22:41Z,,False,2,0,2,2,1,1,2,2025-08-25 06:19:57+00:00,48,1814,False,True,False,True,False,False,1,0,0,3,2,1,1,1,,,,pytorch
161389,closed,[CI] Fix XPU ci test permission issue,chuanqi129,"Due to new test runners, refer https://github.com/pytorch/pytorch/actions/runs/17161094208/job/48694776064#step:2:124",2025-08-25 06:04:13+00:00,2025-08-30T00:05:06Z,,False,3,0,1,1,1,1,3,2025-08-30 00:04:03+00:00,37,117,False,True,False,False,False,False,1,2,654,2,1,1,1,1,2.0,2.0,2025-08-29T23:55:24Z,pytorch
161388,closed,[pytorch] Leverage `unordered_map.try_emplace()` to simplify code,tsunghsienlee,"Summary: Because [`unordered_map.try_emplace()`](https://en.cppreference.com/w/cpp/container/unordered_map/try_emplace.html) does not invoke value's constructor if key is already existed, this matches with the previous the behavior on checking the key's existence first, and then instantiate the value.

Test Plan:
OSS CI & tests

Rollback Plan:

Differential Revision: D80916349


",2025-08-25 04:54:11+00:00,2025-08-25T23:35:05Z,,False,8,2,1,28,30,1,10,2025-08-25 23:34:02+00:00,65,382,False,False,False,False,False,False,1,2,511,58,28,30,1,1,4.0,3.0,2025-08-25T17:09:28Z,pytorch
161387,closed,[pytorch] Merge two nested if statement checks into one,tsunghsienlee,"Summary: This reduces the code indentation level by one.

Test Plan:
OSS CI & tests

Rollback Plan:

Differential Revision: D80915357


",2025-08-25 03:56:42+00:00,2025-08-26T08:46:40Z,,False,20,0,1,3,5,1,20,2025-08-26 08:45:39+00:00,55,136,False,False,False,False,False,False,1,12,2769,8,3,5,1,1,3.0,12.0,2025-08-25T17:28:01Z,pytorch
161386,closed,fix: support SymInt[] in custom op schema to prevent symbolic tracing error (#122129),Quantum-Kayak,"Fixes #122129

This PR updates the schema of `ezyang::split_with_sizes_and_clone` to use `SymInt[]` instead of `int[]`. This resolves an error when tracing with `torch.compile`, where symbolic shapes (SymInt) are passed to an op that only accepts `List[int]`.

Changes:
- Schema updated to `SymInt[]`
- Replaces deprecated `impl_abstract` with `register_fake`
- Adds a minimal repro script for validation

This allows custom ops to be used in `torch.compile` contexts with dynamic shapes without raising casting errors.

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @ipiszy @chenyang78 @kadeng @muchulee8 @amjames @chauhang @aakhundov @coconutruben @ezyang
",2025-08-25 03:41:22+00:00,2025-08-26T13:57:33Z,,False,3,0,4,115,0,4,3,2025-08-26 13:57:16+00:00,85,731,False,True,False,False,False,False,4,2,264,115,115,0,2,4,2.0,2.0,2025-08-26T05:49:02Z,pytorch
161385,closed,[fx] Add is_fx_symbolic_tracing flag,angelayi,"Fixes https://github.com/pytorch/pytorch/issues/135276

cc @ezyang @SherlockNoMad @EikanWang @jgong5 @wenzhe-nrv @voznesenskym @penguinwu @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-08-25 03:40:20+00:00,2025-08-26T22:27:36Z,,False,6,0,1,50,6,6,6,2025-08-26 22:26:31+00:00,36,249,False,True,False,False,False,False,6,5,1380,56,50,6,1,1,3.0,5.0,2025-08-26T16:52:29Z,pytorch
161383,closed,[rfc] aot precompile with custom backend api,zhxchen17,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161383

Adding a new feature to torch.compile(fullgraph=True) which ""aot_compile"" a function with given example inputs.

On user side it should look like:

```
def foo(x, y):
    return x + y

compiled_fn = torch.compile(fullgraph=True).aot_compile(((torch.randn(3, 4), torch.randn(3, 4)), {}))
```

This is different from the traditional `torch.compile` workflow where compiled object will be a drop-in replacement for the original eager model:
```
tensor input -> torch.compile() -> tensor output (and populates the cache entry)
```
`aot_compile` will instead return a compiled function as result, and it's purely functional and doesn't populate the compile cache entry in dynamo:
```
tensor input -> aot_compile() -> compiled function
```
The aot compiled function will be savable and loadable on disk as well:
```
torch.compile(fullgraph=True).aot_compile(...).save_compiled_function('my/path')
compiled_fn = torch.compiler.load_compiled_function(""my/path"")
```

Right now we treat compiler backend as a blackbox and it needs to implement the following interface to make compile artifacts serialzable:
```
class SerializableCallable:
    def save_compile_artifacts(): ....
    def load_compile_artifacts(): ....
```
We haven't implemented this for inductor yet, but this shouldn't be an issue since we gate this feature through `torch._dynamo.config.aot_compile` (which defaults to False), and this will be left as follow up PR to the current PR.

Differential Revision: [D80914270](https://our.internmc.facebook.com/intern/diff/D80914270/)

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-08-25 02:54:51+00:00,2025-08-27T21:27:32Z,,False,21,0,7,345,1,6,21,2025-08-27 21:26:27+00:00,44,1802,False,False,True,False,False,False,6,14,3088,20628,10954,9674,1,6,3.0,14.0,2025-08-25T19:31:42Z,pytorch
161382,closed,[poc] aot precompile with custom backend api,zhxchen17,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* __->__ #161382
* #160900

Adding a new feature to torch.compile(fullgraph=True) which ""aot_compile"" a function with given example inputs.

On user side it should look like:

```
def foo(x, y):
    return x + y

compiled_fn = torch.compile(fullgraph=True).aot_compile(((torch.randn(3, 4), torch.randn(3, 4)), {}))
```

This is different from the traditional `torch.compile` workflow where compiled object will be a drop-in replacement for the original eager model:
```
tensor input -> torch.compile() -> tensor output
```
`aot_compile` will instead return a compiled function as result:
```
tensor input -> aot_compile() -> compiled function
```
The aot compiled function will be savable and loadable on disk as well:
```
torch.compile(fullgraph=True).aot_compile(...).save_compiled_function('my/path')
compiled_fn = torch.compiler.load_compiled_function(""my/path"")
```

Right now we treat compiler backend as a blackbox and it needs to implement the following interface to make compile artifacts serialzable:
```
class SerializableCallable:
    def save_compile_artifacts(): ....
    def load_compile_artifacts(): ....
```
We haven't implemented this for inductor yet, but this shouldn't be an issue since we gate this feature through `torch._dynamo.config.aot_compile` (which defaults to False), and this will be left as follow up PR to the current PR.

Differential Revision: [D80914270](https://our.internmc.facebook.com/intern/diff/D80914270/)

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-08-25 02:52:37+00:00,2025-08-28T19:27:39Z,,False,6,0,1,314,1,6,6,2025-08-28 19:27:39+00:00,44,1697,False,False,True,False,False,False,6,1,56,315,314,1,1,1,1.0,1.0,2025-08-28T19:27:39Z,pytorch
161380,closed,CUDA 13 -- sm_120 -- Nvidia 5090 -- ptxas warning : Value of threads …,DrStone71,"bug fix:

i have opened a issue ( https://github.com/pytorch/pytorch/issues/161376 ) and i suggest this bug fix.

In this metod compile fine.

Fixes #161376




cc @ptrblck @msaroufim @eqy @jerryzh168",2025-08-24 23:18:41+00:00,2025-09-03T09:57:28Z,,False,17,1,2,2,1,1,18,2025-09-02 13:28:01+00:00,70,200,False,True,False,False,False,False,1,14,2583,5,3,2,1,2,5.0,15.0,2025-08-25T19:23:16Z,pytorch
161379,closed,[small][muon] Use addmm for Newton–Schulz orthogonalization,chuanhaozhuge,"A performance optimization. Using `torch.addmm`, which fuses `matrix multiply + scale + add` into one op.

**Benchmark**
In a QWEN-like 0.5B model training we observed average `optimizer.step()` latency speedup: matmul ~44.5 ms -> addmm ~27.4 ms: a **1.62×** speedup.

matmul
<img width=""1403"" height=""600"" alt=""Screenshot 2025-08-24 at 3 15 37 PM"" src=""https://github.com/user-attachments/assets/a77a68d4-da3c-473a-97f0-e6ef0a3b46d9"" />

addmm
<img width=""1426"" height=""602"" alt=""Screenshot 2025-08-24 at 3 13 42 PM"" src=""https://github.com/user-attachments/assets/e493af36-44d3-4026-9f7c-fd0f9cdbc7e5"" />


**Testing**
End-to-end training: 
We used a training script that pre-trains a QWEN-like model on `openwebtext-100k` dataset. We trained for one epoch and the resulting loss curves show consistency between normal matmul and addmm.
<img width=""1035"" height=""434"" alt=""Screenshot 2025-08-24 at 2 56 21 PM"" src=""https://github.com/user-attachments/assets/b96b13e3-0a01-4908-853c-d917b41f3d75"" />

Unit test:

```python
    # dummy model and data
    model0 = Linear(10, 10, bias=False)
    model1 = copy.deepcopy(model0)
    inputs = torch.randn(8, 10)
    targets = torch.randn(8, 10)
    loss = MSELoss()

    lr = 1e-3
    wd = 0.1
    momentum = 0.95

    opt_ref_muon = Muon(
        params=model0.parameters(),
        lr=lr,
        weight_decay=wd,
        momentum=momentum,
        nesterov=nesterov,
        adjust_lr_fn=""original"",
    )

    opt_exp_muon = Muon(
        params=model1.parameters(),
        lr=lr,
        weight_decay=wd,
        momentum=momentum,
        nesterov=nesterov,
        adjust_lr_fn=""original"",
        use_addmm=True,
    )

    out_ref = model0(inputs)
    loss_ref = loss(out_ref, targets)
    opt_ref_muon.zero_grad()
    loss_ref.backward()
    opt_ref_muon.step()

    out_exp = model1(inputs)
    loss_exp = loss(out_exp, targets)
    opt_exp_muon.zero_grad()
    loss_exp.backward()
    opt_exp_muon.step()

    for p_ref, p_exp in zip(model0.parameters(), model1.parameters()):
        torch.testing.assert_close(p_ref, p_exp)
```

shows numeric difference, but this is expected on bf16 precision:
```
Mismatched elements: 96 / 100 (96.0%)
Greatest absolute difference: 8.985400199890137e-05 at index (1, 9) (up to 1e-06 allowed)
Greatest relative difference: 0.007370449136942625 at index (0, 6) (up to 1e-05 allowed)
```

~~Introduced a flag that allows users to opt in, as there are numerical differences relative to the original implementation.~~
Update: since `addmm` fuses the math ops, there are fewer intermediate roundings and is therefore more numerically accurate compared to the original form. Based on this, we opt to make `addmm` the default and only option.
",2025-08-24 22:42:46+00:00,2025-08-26T09:18:33Z,,False,8,0,5,10,16,2,8,2025-08-26 09:17:31+00:00,59,2731,False,False,False,False,False,False,2,7,1860,100,47,53,1,5,4.0,9.0,2025-08-25T20:15:23Z,pytorch
161378,closed,[NVIDIA] Generate aarch64 binaries for blackwell family,johnnynunez,"Include Thor, Spark and GB300. When Orin be SBSA, we can include it
Fixes #161377

@Skylion007 @tinglvv @ptrblck @nWEIdia ",2025-08-24 20:39:43+00:00,2025-08-25T14:41:51Z,,False,4,3,3,3,0,1,7,2025-08-25 14:37:31+00:00,55,122,False,True,False,False,False,False,1,3,416,7,5,2,1,3,3.0,3.0,2025-08-24T20:42:53Z,pytorch
161374,open,Use `itertools.batched` if available within `new_subgroups`,evanwporter,"Uses the new `itertools.batched` (`cp3.12`) functionality if its available instead of list comprehension. Something worth considering is if we should move the try except outside of the function so it doesn't have to check every time `new_subgroups` is called.

cc @H-Huang @awgu @wanchaol @fegin @fduwjj @wz337 @wconstab @d4l3k @pragupta",2025-08-24 18:22:53+00:00,2025-09-05T18:22:04Z,,False,4,5,4,12,4,1,9,,59,337,False,False,False,False,False,False,1,1,118,38,23,15,1,4,2.0,2.0,2025-08-24T18:37:44Z,pytorch
161373,closed,Update README.md,thehottestfemboy,More precise,2025-08-24 17:55:28+00:00,2025-09-18T14:22:40Z,,False,3,0,1,1,1,1,3,2025-09-18 14:22:29+00:00,16,12,False,False,False,False,False,False,1,1,118,2,1,1,1,1,1.0,1.0,2025-09-18T14:22:29Z,pytorch
161370,open,[Submodule] Bump kineto to latest,cyyever,Simplify the CUPTI check because kineto has used `CUDA::cupti`.,2025-08-24 07:51:23+00:00,2025-09-19T06:01:05Z,,False,14,0,1,3,34,2,14,,33,63,False,False,False,False,False,False,2,13,2246,37,3,34,1,1,4.0,13.0,2025-08-24T18:39:27Z,pytorch
161369,open,Enable `torch.Generator` to support pytorch/xla generator implementation ,iwknow,"Currently, the implementation of `torch.Generator` only support ""cpu"" and ""cuda"" device type.  https://github.com/pytorch/pytorch/blob/main/torch/csrc/Generator.cpp#L55-L61

This change enables `torch.Generator` to support more device type by allowing any device backend to register their own generator factory through a Generator Registry. This is similar to what ""DeviceGuardImpl registry"" does today.


# Key Changes:

## New registry API:

* Added GeneratorRegistry.h and GeneratorRegistry.cpp in c10/core/impl.
* API supports registerGenerator(DeviceType, GeneratorFactory), unregisterGenerator(DeviceType), and getGeneratorFactory(DeviceType).
* Uses c10::DeviceType as the key and stores a factory function returning c10::intrusive_ptr<c10::GeneratorImpl>.

## Python/C++ integration:

* The registry is consulted in the torch.Generator constructor path for non-CPU/CUDA devices.
* If a factory is registered for the requested device, it constructs the appropriate generator; otherwise, raises an error.

## Backend extensibility:

* Out-of-tree backends (e.g., torch_xla, torch-directml, torch_npu) can now register their custom generator implementation at module load via a static registrar object.
Example usage:
```
C++
namespace {
  struct Registrar {
    Registrar() {
      at::detail::registerGenerator(c10::DeviceType::XLA, &CreateXlaGenerator);
    }
  } registrar_instance;
}
```

This allows torch.Generator(device='xla') to return an XlaGeneratorImpl when the torch_xla extension is imported.",2025-08-24 05:10:41+00:00,2025-09-16T16:17:02Z,,False,15,3,5,106,1,3,18,,73,1512,False,False,False,False,False,False,3,13,5749,26812,18417,8395,1,5,4.0,16.0,2025-08-24T22:57:54Z,pytorch
161367,closed,[ignore][codex-test] Add typing to simple library registry,bobrenjc93,"## Summary
- add type annotations for simple library registry and dispatch rule holder
- remove allow-untyped-defs directive

## Testing
- `python -m mypy torch/_library/simple_registry.py` *(fails: repo expects mypy==1.16.0)*
- `lintrunner -a torch/_library/simple_registry.py` *(fails: attr-defined error in torchgen/gen_schema_utils.py)*
- `python test/test_torch.py TestTorch.test_dir` *(fails: ModuleNotFoundError: No module named 'torch')*

------
https://chatgpt.com/codex/tasks/task_e_68aa3cc210488326befdd992c79115a0",2025-08-24 03:34:48+00:00,2025-09-23T02:10:01Z,,False,21,0,2,14,13,1,21,2025-09-23 02:08:58+00:00,58,525,False,False,False,False,False,False,1,20,6286,35,18,17,1,2,3.0,21.0,2025-09-04T17:42:07Z,pytorch
161364,closed,[dynamo] Pass requires_grad to nn.Parameter construction,anijain2305,"Stack from [ghstack](https://github.com/ezyang/ghstack) (oldest at bottom):
* #161362
* __->__ #161364

Fixes https://github.com/pytorch/pytorch/issues/161191

cc @voznesenskym @penguinwu @EikanWang @jgong5 @Guobing-Chen @XiaobingSuper @zhuhaozhe @blzheng @wenzhe-nrv @jiayisunx @chenyang78 @kadeng @chauhang @amjames @Lucaskabela",2025-08-24 01:17:00+00:00,2025-09-25T02:10:47Z,,False,3,0,4,15,1,2,3,2025-08-25 16:49:32+00:00,56,330,False,True,False,False,False,False,2,2,493,2622,1792,830,1,4,4.0,2.0,2025-08-24T17:55:23Z,pytorch
161363,closed,[vllm hash update] update the pinned vllm hash,pytorchupdatebot,"This PR is auto-generated nightly by [this action](https://github.com/pytorch/pytorch/blob/main/.github/workflows/nightly.yml).
Update the pinned vllm hash.",2025-08-24 00:29:11+00:00,2025-08-28T04:15:24Z,,False,15,0,1,1,1,1,15,2025-08-28 04:14:21+00:00,46,156,False,False,False,False,False,False,1,14,4487,2,1,1,1,1,2.0,14.0,2025-08-24T00:29:12Z,pytorch
