pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
162840,[BE] Remove named tensor,open,False,2025-09-12 19:47:57,,2025-09-13 21:17:14,PaliC,0.0,38,6488,108,2,4,0,2.0,4.0,6526,2025-09-12 19:47:58,,1.157407407407407e-05,,,,2.0,0.0,,0.0,0.0,24,104,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,4.0,,,38,6488,120.0,335.0,211.0,0.0,9.0,108,6526,21.0,0.0,50.0,4,10
162841,Add option to FakeProcessGroup to raise error if comms are invoked.,open,False,2025-09-12 19:51:02,,2025-09-12 22:01:55,ezyang,0.0,83,1,3,1,1,0,3.0,2.0,84,2025-09-12 20:53:42,,0.04351851851851852,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,67,602,True,2.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,2.0,,,83,1,27.0,4.0,18.0,0.0,0.0,3,84,3.0,0.0,110.0,11,79
162842,Update placement utils and weights to handle meta device,closed,False,2025-09-12 19:55:55,2025-09-17 08:12:37,2025-09-17 08:13:42,georgiaphillips,0.0,378,12,5,2,7,0,2.0,3.0,390,2025-09-12 19:56:50,4.511597222222222,0.0006365740740740741,3.0,3.0,0.0,3.0,1.0,,0.0,0.0,56,2272,True,5.0,,True,,,,unknown,,0,False,True,False,False,False,False,3.0,,,378,12,15.0,8.0,8.0,0.0,0.0,5,390,5.0,0.0,0.0,9,233
162844,[lint][CI] Don't checkout submodules for lintrunner-noclang,closed,False,2025-09-12 20:15:58,2025-09-15 19:53:05,2025-09-15 20:01:36,clee2000,0.0,1,1,1,1,7,0,1.0,1.0,2,2025-09-13 03:41:37,2.984108796296296,0.3094791666666667,1.0,1.0,0.0,5.0,0.0,,0.0,1.0,59,21,True,4.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,12.0,6,3
162846,[MPS] Fix `[nan]median` output for empty tensors,closed,False,2025-09-12 20:33:11,2025-09-12 22:26:33,2025-09-12 22:27:36,malfet,0.0,4,0,2,2,3,0,2.0,2.0,59,2025-09-12 20:54:26,0.07872685185185185,0.01475694444444444,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,48,230,True,4.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,2.0,,,4,0,4.0,2.0,2.0,0.0,0.0,2,59,2.0,0.0,169.0,7,23
162847,unskip tests blocked by py3.12,closed,False,2025-09-12 20:40:23,2025-09-12 22:18:50,2025-09-12 22:20:56,ethanwee1,0.0,0,12,1,1,2,0,1.0,1.0,12,2025-09-12 22:18:50,0.06836805555555556,0.06836805555555556,,,,1.0,1.0,,0.0,0.0,30,76,True,5.0,,True,,,,unknown,,0,False,False,False,True,False,False,1.0,,,0,12,1.0,2.0,1.0,0.0,0.0,1,12,1.0,0.0,0.0,5,13
162849,"make fullgraph_capture work on mod, args, kwargs",closed,False,2025-09-12 20:53:30,2025-09-20 22:48:10,2025-09-20 22:49:13,avikchaudhuri,0.0,83,73,4,1,19,4,1.0,2.0,156,2025-09-12 21:01:29,8.079629629629629,0.005543981481481481,5.0,1.0,0.0,4.0,1.0,,0.0,0.0,48,618,True,7.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,83,73,17.0,25.0,15.0,0.0,0.0,4,156,4.0,0.0,0.0,7,76
162850,Clean up 'torch.onnx' entries from public API allowlist,closed,False,2025-09-12 21:00:22,2025-09-15 16:14:45,2025-09-15 16:15:48,justinchuby,0.0,0,51,1,1,3,0,1.0,1.0,51,2025-09-15 13:28:04,2.801655092592592,2.685902777777778,1.0,1.0,0.0,2.0,1.0,,0.0,1.0,55,105,True,4.0,,False,,,,unknown,,1,False,False,False,False,False,False,1.0,,,0,51,1.0,4.0,3.0,0.0,0.0,1,51,1.0,0.0,8.0,8,17
162851,[FSDP][Replicate] tests replicate with custom forward method,open,False,2025-09-12 21:44:21,,2025-09-24 02:25:38,anshul-si,0.0,54,1,1,3,1,0,1.0,1.0,18117,,,,1.0,1.0,0.0,3.04663840096911,1.0,,0.0,0.0,60,521,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,54,1,3.0,2.0,2.0,0.0,0.0,1,18117,1.0,0.0,0.0,7,65
162853,[FSDP][Replicate] tests replicate is composable with tp,open,False,2025-09-12 21:49:45,,2025-09-18 01:04:08,anshul-si,0.0,105,0,1,3,1,0,1.0,1.0,18167,,,,1.0,1.0,0.0,3.04663840096911,1.0,,0.0,0.0,55,494,True,3.0,,False,,,1.0,clean,1.0,0,False,False,False,False,False,False,1.0,,,105,0,4.0,1.0,3.0,0.0,0.0,1,18167,1.0,0.0,0.0,7,65
162855,[FSDP][Replicate] tests replicate core functionality with mixed precision,open,False,2025-09-12 22:02:31,,2025-09-18 01:04:14,anshul-si,0.0,387,0,1,4,1,0,1.0,1.0,18455,,,,1.0,1.0,0.0,3.04663840096911,1.0,,0.0,0.0,73,567,True,3.0,,False,,,1.0,clean,1.0,0,False,False,False,False,False,False,1.0,,,387,0,2.0,1.0,1.0,1.0,0.0,1,18455,0.0,0.0,0.0,8,71
162856,[ROCm] fix conv relu fusion,closed,False,2025-09-12 22:03:13,2025-09-15 22:49:36,2025-09-15 22:50:37,xinyazhang,0.0,80,188,2,2,4,0,2.0,2.0,272,2025-09-12 22:04:08,3.032210648148148,0.0006365740740740741,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,27,132,True,7.0,,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,80,188,23.0,20.0,5.0,0.0,0.0,2,272,2.0,0.0,3.0,5,12
162861,[FSDP][Replicate] tests replicate type casting behavior and edge cases in mixed precision,open,False,2025-09-12 22:38:38,,2025-09-18 03:48:54,anshul-si,0.0,240,1,1,4,1,0,1.0,1.0,18311,,,,1.0,1.0,0.0,3.04663840096911,1.0,,0.0,0.0,89,998,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,240,1,6.0,2.0,3.0,0.0,0.0,1,18311,1.0,0.0,0.0,12,90
162862,[CI] Move Windows build/tests to Python-3.10,closed,False,2025-09-12 23:24:50,2025-09-19 22:51:41,2025-09-22 20:21:38,malfet,0.0,32,11,8,32,13,0,4.0,6.0,7024,2025-09-13 00:15:20,6.976979166666666,0.03506944444444444,2.0,2.0,0.0,6.0,5.0,,1.0,3.0,44,1335,True,6.0,2.9.0,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,6.0,,,32,11,21.0,17.0,11.0,0.0,0.0,8,7024,8.0,0.0,169.0,6,172
162863,[Inductor-FX] Support IndexPutFallback,closed,False,2025-09-12 23:38:35,2025-09-16 08:52:49,2025-09-16 08:53:52,blaine-rister,0.0,102,25,7,8,3,4,1.0,3.0,35749,2025-09-15 17:15:08,3.384884259259259,2.733715277777778,4.0,1.0,0.0,3.0,1.0,,0.0,0.0,38,830,True,7.0,,False,,,,unknown,,0,False,False,True,False,False,False,3.0,,,102,25,19.0,13.0,10.0,0.0,0.0,7,35749,7.0,0.0,1.0,3,102
162864,[audio hash update] update the pinned audio hash,closed,False,2025-09-13 00:23:22,2025-09-13 04:17:23,2025-09-13 04:18:25,pytorchupdatebot,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-13 00:23:23,0.1625115740740741,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,48,157,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
162865,[ONNX] Fix rotary_embedding_23 implementation,closed,False,2025-09-13 00:48:01,2025-09-16 03:30:08,2025-09-16 04:42:24,justinchuby,0.0,119,19,2,12,12,8,1.0,2.0,206,2025-09-13 01:30:48,3.112581018518518,0.02971064814814815,9.0,2.0,0.0,7.0,1.0,,0.0,0.0,45,2395,True,6.0,2.9.0,True,,,,unknown,,0,False,True,False,False,False,False,2.0,,,119,19,17.0,9.0,8.0,0.0,0.0,2,206,2.0,0.0,8.0,4,159
162866,fix deterministic scatter_add path for multi-d tensors,closed,False,2025-09-13 01:18:28,2025-09-15 06:50:04,2025-09-15 17:33:06,ngimel,0.0,5,4,2,1,5,0,2.0,2.0,9,2025-09-15 06:31:32,2.230277777777778,2.217407407407407,1.0,1.0,0.0,4.0,1.0,,0.0,0.0,54,67,True,3.0,,False,,,,unknown,,0,False,True,False,False,False,False,2.0,,,5,4,5.0,5.0,2.0,0.0,0.0,2,9,2.0,0.0,38.0,7,10
162867,Do not use // but use CleanDiv or FloorDiv instead,closed,False,2025-09-13 01:26:45,2025-09-13 02:51:35,2025-09-13 02:51:35,laithsakka,0.0,19,2,2,2,2,0,1.0,2.0,147,2025-09-13 02:49:50,0.05891203703703703,0.05769675925925926,,,,1.0,1.0,,0.0,0.0,50,509,True,4.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,19,2,4.0,4.0,3.0,0.0,0.0,2,147,2.0,0.0,11.0,10,72
162869,Do not use // but use CleanDiv or FloorDiv instead,closed,False,2025-09-13 02:42:30,2025-09-14 01:30:37,2025-09-14 01:31:40,laithsakka,0.0,19,1,2,1,5,0,1.0,2.0,20,2025-09-13 13:55:48,0.9500810185185186,0.4675694444444444,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,50,540,True,8.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,19,1,4.0,3.0,2.0,0.0,0.0,2,20,2.0,0.0,11.0,10,79
162873,[Graph Partition] allow sharing default device context,closed,False,2025-09-13 06:28:24,2025-09-16 19:36:47,2025-09-19 18:44:06,BoyuanFeng,0.0,150,21,4,3,11,7,1.0,3.0,11001,2025-09-15 05:22:26,3.547488425925926,1.954189814814815,8.0,1.0,0.0,3.0,1.0,,0.0,0.0,54,1431,True,7.0,2.9.0,False,,,,unknown,,0,False,True,False,False,False,False,3.0,,,150,21,18.0,12.0,11.0,0.0,0.0,4,11001,4.0,0.0,1.0,7,173
162874,[MPS] Do not explicit wait for sync,open,False,2025-09-13 06:30:07,,2025-09-23 01:40:48,oraluben,0.0,9,4,3,2,6,4,3.0,3.0,13,2025-09-15 14:34:54,,2.336655092592593,3.0,0.0,0.0,3.0,1.0,,1.0,0.0,35,393,True,3.0,,True,,,,unknown,,0,False,True,False,False,False,False,3.0,,,9,4,7.0,6.0,4.0,0.0,0.0,3,13,3.0,0.0,0.0,7,53
162875,[NVRTC] Enable compiling templated kernels,closed,False,2025-09-13 06:50:59,2025-09-14 06:17:39,2025-09-16 11:56:00,gau-nernst,0.0,86,13,3,5,5,0,1.0,2.0,115,2025-09-13 06:52:32,0.9768518518518519,0.001076388888888889,1.0,1.0,0.0,4.0,1.0,,0.0,0.0,42,541,True,4.0,,True,,,,unknown,,0,False,False,False,False,True,False,2.0,,,86,13,14.0,12.0,9.0,0.0,0.0,3,115,3.0,0.0,0.0,5,75
162877,[CI] Move libtorch-cpu-shared-with-deps-release-build to python 3.10,closed,False,2025-09-13 13:13:31,2025-09-15 15:27:29,2025-09-15 15:28:32,atalman,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-15 15:25:12,2.093032407407407,2.091446759259259,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,68,58,True,2.0,2.9.0,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,21.0,6,3
162879,Enable computing Hessian matrices of larger functions by chunking in torch.func.hessian via jacrev,open,False,2025-09-13 14:07:39,,2025-09-18 01:32:25,jmaczan,0.0,36,4,3,2,3,0,1.0,2.0,46,2025-09-13 14:08:28,,0.0005671296296296297,,,,1.0,1.0,,0.0,0.0,98,183,True,4.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,36,4,10.0,7.0,5.0,0.0,0.0,3,46,3.0,0.0,1.0,13,27
162880,[Release Only] Increase default timeout for libtorch-rocm-shared-with-deps-release-build,open,False,2025-09-13 14:18:21,,2025-09-25 02:28:02,atalman,0.0,1,1,1,1,1,0,1.0,1.0,2,2025-09-24 17:31:58,,11.13445601851852,2.0,2.0,0.0,2.0,0.0,,0.0,1.0,88,227,True,4.0,,True,,,1.0,blocked,1.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,21.0,7,21
162883,[PyTorch] Add SVE128 ISA (#158932),closed,True,2025-09-13 16:17:21,2025-09-13 16:17:30,2025-09-13 16:17:30,Nicoshev,0.0,523,172,34,1,1,0,3.0,13.0,695,,0.0001041666666666667,,,,,3.04663840096911,3.0,,0.0,0.0,34,591,True,4.0,,True,,,,unknown,,0,False,True,False,True,False,False,13.0,,,523,172,149.0,115.0,94.0,0.0,0.0,34,695,29.0,0.0,0.0,5,56
162885,[MPS] sparse mps any,closed,False,2025-09-13 20:15:01,2025-09-14 18:57:56,2025-09-14 18:58:59,Isalia20,0.0,1,2,2,1,8,0,2.0,2.0,3,2025-09-13 20:19:55,0.9464699074074074,0.003402777777777778,2.0,2.0,0.0,4.0,1.0,,0.0,1.0,20,79,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,1,2,3.0,4.0,2.0,0.0,0.0,2,3,2.0,0.0,1.0,4,11
162886,Simplify PrecompileContext to no longer be a CacheArtifactManager,closed,False,2025-09-13 20:45:00,2025-09-20 01:24:40,2025-09-20 01:25:43,jamesjwu,0.0,148,441,10,1,9,1,1.0,6.0,589,2025-09-18 15:45:22,6.194212962962963,4.791921296296296,2.0,1.0,0.0,3.0,2.0,,0.0,0.0,65,1356,True,8.0,,False,,,,unknown,,0,False,False,False,False,False,True,6.0,,,148,441,79.0,98.0,48.0,0.0,0.0,10,589,10.0,0.0,1.0,8,177
162887,[BE] [Triton] [Inductor] Add an assert for store_output val_shape to use a tuple,closed,False,2025-09-13 21:14:21,2025-09-18 04:30:39,2025-09-18 04:31:41,njriasan,0.0,4,3,3,1,10,0,2.0,2.0,7,2025-09-17 23:53:08,4.302986111111111,4.110266203703704,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,80,456,True,8.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,4,3,7.0,6.0,4.0,0.0,0.0,3,7,3.0,0.0,1.0,13,57
162888,[data foundation][vizard] Prevent checking the device type of numpy object in Tensorboard logger,closed,False,2025-09-13 21:49:04,2025-09-14 08:09:12,2025-09-14 16:55:38,clarkdykang,0.0,2,0,1,1,8,0,1.0,1.0,2,2025-09-14 00:14:53,0.4306481481481482,0.1012615740740741,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,96,573,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,13,54
162889,[functional] Avoid duplicate custom get_device call in constructor,closed,False,2025-09-13 23:52:22,2025-09-16 05:00:22,2025-09-16 18:15:42,anijain2305,0.0,1,1,1,2,5,0,1.0,1.0,17414,2025-09-15 22:00:23,2.213888888888889,1.922233796296296,2.0,2.0,0.0,5.0,0.0,,0.0,0.0,66,227,True,5.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,17414,1.0,0.0,5.0,8,29
162890,[DONT MERGE][WRONG] Dont use custom get_device,closed,False,2025-09-13 23:52:26,2025-09-15 18:31:14,2025-09-15 18:31:14,anijain2305,0.0,1,1,1,1,2,0,1.0,1.0,2,,1.776944444444444,,,,,3.04663840096911,0.0,,0.0,0.0,46,114,True,0.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,5.0,6,13
162891,[vllm hash update] update the pinned vllm hash,closed,False,2025-09-14 00:27:51,2025-09-14 04:27:37,2025-09-14 04:28:39,pytorchupdatebot,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-14 00:27:52,0.1665046296296296,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,46,156,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
162892,[audio hash update] update the pinned audio hash,closed,False,2025-09-14 00:28:12,2025-09-14 04:27:40,2025-09-14 04:28:41,pytorchupdatebot,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-14 00:28:13,0.1662962962962963,1.157407407407407e-05,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,48,157,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,8,13
162893,[AOTInductor] Use CudaCachingAllocator for memory allocation,closed,False,2025-09-14 01:21:58,2025-09-17 17:08:23,2025-09-17 17:09:28,muchulee8,0.0,69,4,5,1,7,0,3.0,5.0,73,2025-09-16 00:32:44,3.657233796296296,1.965810185185185,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,60,484,True,5.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,5.0,,,69,4,17.0,8.0,9.0,0.0,0.0,5,73,5.0,0.0,0.0,6,46
162894,"typo corrected from A[:,0].sum() to A[0,:].sum()",closed,False,2025-09-14 02:13:39,2025-09-14 14:42:22,2025-09-14 14:42:22,RajeshvShiyal,0.0,1,1,1,1,4,0,1.0,1.0,2,2025-09-14 02:14:44,0.5199421296296296,0.0007523148148148148,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,48,60,True,2.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,6,7
162895,[DTensor] Add _foreach_pow to sharding propagation list.,closed,False,2025-09-14 03:28:07,2025-09-15 21:14:11,2025-09-15 21:15:15,dcci,0.0,2,0,1,1,9,0,1.0,1.0,2,2025-09-14 03:29:37,1.740324074074074,0.001041666666666667,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,56,111,True,5.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,7,14
162896,QoL: add pip to requirements-build.txt,closed,False,2025-09-14 03:31:53,2025-09-14 17:08:07,2025-09-15 13:19:11,ezyang,0.0,1,0,1,1,4,0,1.0,1.0,1,2025-09-14 04:03:15,0.5668287037037038,0.02178240740740741,1.0,1.0,0.0,4.0,0.0,,1.0,0.0,38,242,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,110.0,5,29
162899,[user-cuda-streams] Pass streams/events to the graph via lookup table,open,False,2025-09-14 06:43:06,,2025-09-20 05:20:14,mlazos,0.0,82,14,6,6,1,6,1.0,2.0,36186,2025-09-19 21:15:20,,5.605717592592592,7.0,1.0,0.0,2.0,0.0,,0.0,0.0,69,760,True,4.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,82,14,23.0,11.0,11.0,0.0,0.0,6,36186,6.0,0.0,0.0,9,108
162900,[user-cuda-streams] Add fork/join custom ops,open,False,2025-09-14 06:43:10,,2025-09-20 05:21:11,mlazos,0.0,29,0,1,7,1,2,1.0,1.0,36201,2025-09-19 21:26:53,,5.61369212962963,3.0,1.0,0.0,2.0,0.0,,0.0,0.0,44,684,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,29,0,2.0,1.0,1.0,0.0,0.0,1,36201,1.0,0.0,0.0,5,93
162901,[user-cuda-streams] Add cuda streams test suite,open,False,2025-09-14 06:43:14,,2025-09-19 09:46:07,mlazos,0.0,26,0,1,8,1,0,1.0,1.0,36484,,,,,,,3.04663840096911,1.0,,0.0,0.0,47,174,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,26,0,2.0,1.0,1.0,1.0,0.0,1,36484,0.0,0.0,0.0,6,25
162902,[user-streams] Add stream state manager,open,False,2025-09-14 06:43:17,,2025-09-20 05:22:30,mlazos,0.0,75,2,1,8,1,0,1.0,1.0,36387,2025-09-20 05:22:30,,5.943900462962963,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,39,910,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,75,2,5.0,3.0,3.0,0.0,0.0,1,36387,1.0,0.0,0.0,5,128
162903,[user-streams] update stream context to use fork/join,open,False,2025-09-14 06:43:21,,2025-09-20 05:23:21,mlazos,0.0,41,24,1,8,1,1,1.0,1.0,36390,2025-09-20 05:23:15,,5.944375,2.0,1.0,0.0,1.0,0.0,,0.0,0.0,53,346,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,41,24,7.0,6.0,3.0,0.0,0.0,1,36390,1.0,0.0,0.0,7,41
162904,[user-streams] Track external/internal nodes for stream context,open,False,2025-09-14 06:43:24,,2025-09-20 05:23:33,mlazos,0.0,24,6,1,8,1,0,1.0,1.0,36358,2025-09-20 05:23:33,,5.944548611111111,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,63,346,True,4.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,1.0,,,24,6,5.0,2.0,3.0,0.0,0.0,1,36358,1.0,0.0,0.0,7,41
162905,[dynamo] Remove retrieving objects by ID,open,False,2025-09-14 06:55:55,,2025-09-19 07:46:45,mlazos,0.0,0,17,1,8,1,0,1.0,1.0,36319,,,,,,,3.04663840096911,0.0,,0.0,0.0,40,346,True,3.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,0,17,1.0,3.0,2.0,0.0,0.0,1,36319,1.0,0.0,0.0,6,41
162906,Assoc scan mem eff,open,False,2025-09-14 08:20:58,,2025-09-18 01:32:51,bohnstingl,0.0,139,184,1,3,2,0,1.0,1.0,25675,2025-09-14 08:22:36,,0.001134259259259259,,,,1.0,0.0,,0.0,0.0,18,222,True,3.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,139,184,10.0,11.0,5.0,0.0,0.0,1,25675,1.0,0.0,0.0,4,28
162910,[MPS] enable empty like and unsqueeze for SparseMPS,closed,False,2025-09-14 14:43:27,2025-09-14 17:47:09,2025-09-14 17:48:12,Isalia20,0.0,5,5,2,1,4,0,2.0,2.0,10,2025-09-14 14:48:41,0.1275694444444445,0.003634259259259259,2.0,2.0,0.0,4.0,1.0,,0.0,1.0,51,96,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,5,5,7.0,7.0,4.0,0.0,0.0,2,10,2.0,0.0,1.0,8,12
162912,flip capture_scalar_outputs=True,open,False,2025-09-14 15:45:32,,2025-09-14 18:35:01,bobrenjc93,0.0,1,1,1,1,2,0,1.0,1.0,2,,,,,,,3.04663840096911,0.0,,0.0,1.0,32,266,True,2.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,2.0,2,25
162913,flip capture_dynamic_output_shape_ops=True,open,False,2025-09-14 15:47:00,,2025-09-14 18:35:02,bobrenjc93,0.0,1,3,1,1,2,0,1.0,1.0,4,,,,,,,3.04663840096911,0.0,,0.0,1.0,42,266,True,2.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,1,3,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,2.0,2,25
162914,Redirect all use of filesystem to c10/utils/FileSystem.h,closed,False,2025-09-14 15:51:49,2025-09-15 04:30:44,2025-09-15 04:31:48,ezyang,0.0,34,13,8,4,7,1,2.0,3.0,49,2025-09-14 15:56:42,0.5270254629629629,0.003391203703703704,4.0,3.0,0.0,5.0,0.0,,0.0,0.0,56,245,True,4.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,3.0,,,34,13,21.0,21.0,13.0,1.0,0.0,8,49,7.0,0.0,110.0,7,25
162915,"20% CPU and 15% CUDA speedup of func.hessian for scalar functions (opt-in is_scalar argument), default behavior untouched",open,False,2025-09-14 16:13:02,,2025-09-22 20:59:24,jmaczan,0.0,205,3,4,6,5,0,1.0,3.0,990,2025-09-14 16:13:31,,0.0003356481481481481,,,,1.0,1.0,,0.0,0.0,121,1589,True,4.0,,True,,,,unknown,,0,False,False,False,False,True,False,3.0,,,205,3,12.0,7.0,7.0,0.0,0.0,4,990,4.0,0.0,1.0,17,168
162916,[Triton] [Inductor] Add a Blackwell specific Template for persistent matmul,closed,False,2025-09-14 17:30:54,2025-09-15 23:23:07,2025-09-15 23:24:09,njriasan,0.0,348,1,6,9,4,0,1.0,6.0,369,2025-09-15 17:52:13,1.244594907407407,1.014803240740741,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,75,888,True,7.0,,True,,,,unknown,,0,False,False,True,True,False,False,6.0,,,348,1,20.0,7.0,14.0,0.0,0.0,6,369,6.0,0.0,1.0,10,128
162919,[Test] -ldl for nativert tests for release/2.9 (Ported #162643),open,False,2025-09-14 18:58:35,,2025-09-25 16:21:51,kiszk,0.0,1,0,1,1,3,0,1.0,1.0,1,2025-09-15 18:37:48,,0.9855671296296297,,,,1.0,1.0,,1.0,0.0,63,89,True,3.0,,True,,,1.0,blocked,1.0,0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,9,14
162920,[easy] Fix unsigned long issue in static cuda launcher,closed,False,2025-09-14 19:47:37,2025-09-15 15:00:36,2025-09-15 15:01:39,jamesjwu,0.0,1,1,1,1,3,0,1.0,1.0,2,2025-09-14 19:55:39,0.8006828703703703,0.005578703703703704,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,54,275,True,4.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,1.0,9,37
162921,[BE] Delete [Ventura|Sonoma]Ops header,closed,False,2025-09-14 20:55:53,2025-09-15 02:44:15,2025-09-15 02:44:17,malfet,0.0,2,296,18,2,2,0,2.0,2.0,298,2025-09-14 21:59:26,0.2419212962962963,0.04413194444444445,2.0,2.0,0.0,3.0,0.0,,0.0,0.0,38,243,True,5.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,2,296,20.0,41.0,20.0,0.0,2.0,18,298,16.0,0.0,169.0,4,36
162924,[6/n] Quantization with min & max bounds support - using fbgemm changes in ATen,closed,False,2025-09-14 21:06:13,2025-09-25 02:52:08,2025-09-25 02:53:12,sampathvic,0.0,223,40,4,1,20,0,3.0,3.0,263,2025-09-22 23:52:41,10.24021990740741,8.115601851851851,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,79,645,True,6.0,,True,,,,unknown,,0,False,False,False,False,True,False,3.0,,,223,40,36.0,22.0,17.0,0.0,0.0,4,263,4.0,0.0,0.0,14,71
